,Unnamed: 0,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
816,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Exec-managerial, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
817,x>846,53<x<71, Self-emp-not-inc,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
818,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Divorced, Tech-support, Not-in-family, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
819,x>846,17<x<35, Self-emp-not-inc,274186<x<527198, Bachelors,x>12, Never-married, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
820,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,x=0,x=0,25<x<50, India,LOW
821,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
822,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, Prof-school,x>12, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
823,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
824,x>846,35<x<53, Private,274186<x<527198, Some-college,8<x<12, Divorced, Sales, Own-child, White, Male,x=0,x=0,50<x<74, United-States,LOW
825,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Exec-managerial, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
826,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
827,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
828,x>846,53<x<71, Local-gov,21174<x<274186, 7th-8th,1<x<4, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
829,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, 9th,4<x<8, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,1<x<25, United-States,LOW
830,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
831,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
832,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Machine-op-inspct, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
833,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Machine-op-inspct, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
834,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Own-child, Black, Male,x=0,x=0,1<x<25, United-States,LOW
835,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Divorced, Handlers-cleaners, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
836,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
837,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
838,x>846,35<x<53, Private,274186<x<527198, Some-college,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
839,x>846,35<x<53, Self-emp-not-inc,274186<x<527198, 10th,4<x<8, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
840,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
841,x>846,17<x<35, Private,527198<x<780210, HS-grad,8<x<12, Never-married, Sales, Own-child, Black, Male,x=0,x=0,25<x<50, United-States,LOW
842,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,12618<x<18927,x=0,25<x<50, United-States,HIGH
843,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,x=0,x=0,25<x<50, South,LOW
844,x>846,53<x<71, Self-emp-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, United-States,HIGH
845,x>846,x>71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
846,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
847,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,1<x<25, United-States,LOW
848,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Transport-moving, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
849,x>846,35<x<53, Private,274186<x<527198, 5th-6th,1<x<4, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,x=0,x=0,25<x<50, Mexico,LOW
850,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Wife, Black, Female,x=0,x=0,25<x<50, United-States,LOW
851,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
852,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
853,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
854,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
855,x>846,17<x<35, Private,274186<x<527198, 1st-4th,1<x<4, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,x=0,x=0,25<x<50, Guatemala,LOW
856,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Machine-op-inspct, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
857,x>846,35<x<53, Local-gov,21174<x<274186, Preschool,x<1, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
858,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,25<x<50, Mexico,LOW
859,x>846,35<x<53, Private,21174<x<274186, 11th,4<x<8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
860,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,x>74, United-States,HIGH
861,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
862,x>846,35<x<53, Private,21174<x<274186, Prof-school,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
863,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
864,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
865,x>846,17<x<35, Private,21174<x<274186, Assoc-acdm,8<x<12, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,x=0,x=0,25<x<50, United-States,LOW
866,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
867,x>846,35<x<53, Self-emp-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
868,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
869,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
870,x>846,53<x<71, Local-gov,21174<x<274186, Some-college,8<x<12, Divorced, Exec-managerial, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
871,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
872,x>846,35<x<53, Self-emp-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Wife, White, Female,x=0,x>1811,25<x<50, United-States,HIGH
873,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Craft-repair, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
874,x>846,35<x<53, Self-emp-not-inc,274186<x<527198, Some-college,8<x<12, Divorced, Farming-fishing, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
875,x>846,35<x<53, State-gov,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
876,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
877,x>846,35<x<53, Private,21174<x<274186, 7th-8th,1<x<4, Widowed, Other-service, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
878,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
879,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
880,x>846,35<x<53, Self-emp-inc,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
881,x>846,17<x<35, Local-gov,274186<x<527198, 10th,4<x<8, Divorced, Transport-moving, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
882,x>846,17<x<35, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
883,x>846,35<x<53, Private,21174<x<274186, Assoc-acdm,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
884,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
885,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Machine-op-inspct, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
886,x>846,17<x<35, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,50<x<74, Mexico,LOW
887,x>846,35<x<53, Private,274186<x<527198, 10th,4<x<8, Divorced, Exec-managerial, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
888,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
889,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
890,x>846,17<x<35, Self-emp-inc,274186<x<527198, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
891,x>846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,1<x<25, United-States,LOW
892,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, India,HIGH
893,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
894,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Tech-support, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
895,x>846,53<x<71, Private,21174<x<274186, Bachelors,x>12, Widowed, Exec-managerial, Not-in-family, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
896,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
897,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Transport-moving, Unmarried, White, Male,x=0,x=0,50<x<74, United-States,LOW
898,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
899,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Exec-managerial, Not-in-family, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
900,x>846,35<x<53, State-gov,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
901,x>846,x>71, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Other-service, Not-in-family, Black, Female,0<x<6309,x=0,25<x<50, United-States,LOW
902,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
903,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
904,x>846,17<x<35, Private,274186<x<527198, Assoc-acdm,8<x<12, Never-married, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
905,x>846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Never-married, Farming-fishing, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
906,x>846,35<x<53, Local-gov,274186<x<527198, HS-grad,8<x<12, Widowed, Protective-serv, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
907,x>846,53<x<71, Private,21174<x<274186, Assoc-voc,8<x<12, Divorced, Other-service, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
908,x>846,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Craft-repair, Own-child, Black, Female,x=0,x=0,25<x<50, United-States,LOW
909,x>846,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
910,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Craft-repair, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
911,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Widowed, Prof-specialty, Not-in-family, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
912,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Not-in-family, White, Male,x=0,1207<x<1811,25<x<50, United-States,LOW
913,x>846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
914,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
915,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
916,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
917,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
918,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Divorced, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
919,x>846,35<x<53, Federal-gov,21174<x<274186, Bachelors,x>12, Divorced, Exec-managerial, Unmarried, White, Male,x=0,x=0,50<x<74, United-States,HIGH
920,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
921,x>846,35<x<53, Self-emp-inc,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,12618<x<18927,x=0,25<x<50, United-States,HIGH
922,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
923,x>846,35<x<53, Private,21174<x<274186, Doctorate,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x>1811,50<x<74, United-States,HIGH
924,x>846,35<x<53, State-gov,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
925,x>846,17<x<35, Local-gov,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Own-child, White, Female,x=0,x=0,50<x<74, United-States,LOW
926,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
927,x>846,53<x<71, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
928,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Separated, Machine-op-inspct, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
929,x>846,35<x<53, Self-emp-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
930,x>846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,12618<x<18927,x=0,50<x<74, United-States,HIGH
931,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, Germany,LOW
932,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Machine-op-inspct, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
933,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Transport-moving, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
934,x>846,35<x<53, Private,527198<x<780210, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
935,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
936,x>846,35<x<53, Private,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,1<x<25, United-States,LOW
937,x>846,35<x<53, Private,21174<x<274186, 7th-8th,1<x<4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
938,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Tech-support, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
939,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
940,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
941,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Never-married, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, Japan,LOW
942,x>846,35<x<53, Local-gov,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
943,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Separated, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
944,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
945,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Machine-op-inspct, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
946,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, Yugoslavia,LOW
947,x>846,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
948,x>846,35<x<53, Private,21174<x<274186, 10th,4<x<8, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
949,x>846,35<x<53, Self-emp-inc,21174<x<274186, Masters,x>12, Married-spouse-absent, Sales, Not-in-family, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, India,LOW
950,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
951,x>846,17<x<35, State-gov,21174<x<274186, Assoc-acdm,8<x<12, Never-married, Other-service, Own-child, White, Male,x=0,1207<x<1811,1<x<25, United-States,LOW
952,x>846,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
953,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, Black, Female,x=0,x=0,25<x<50, United-States,LOW
954,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Male,x=0,x=0,x>74, United-States,LOW
955,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Priv-house-serv, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
956,x>846,x>71, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
957,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Machine-op-inspct, Own-child, Black, Female,x=0,x=0,25<x<50, United-States,LOW
958,x>846,35<x<53, Private,274186<x<527198, Some-college,8<x<12, Divorced, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
959,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,6309<x<12618,x=0,50<x<74, United-States,HIGH
960,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Tech-support, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
961,x>846,17<x<35, Private,21174<x<274186, Prof-school,x>12, Divorced, Prof-specialty, Unmarried, White, Male,x=0,x=0,50<x<74, United-States,LOW
962,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
963,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
964,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
965,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
966,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, Canada,HIGH
967,x>846,17<x<35, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Adm-clerical, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
968,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
969,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, Iran,LOW
970,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
971,x>846,17<x<35, Self-emp-not-inc,21174<x<274186, 12th,4<x<8, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,x>74, United-States,LOW
972,x>846,35<x<53, Private,274186<x<527198, Assoc-voc,8<x<12, Divorced, Craft-repair, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
973,x>846,35<x<53, Local-gov,21174<x<274186, Masters,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
974,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
975,x>846,35<x<53, Self-emp-not-inc,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
976,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
977,x>846,53<x<71, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, Mexico,LOW
978,x>846,17<x<35, Private,21174<x<274186, Assoc-acdm,8<x<12, Separated, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
979,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,x>74, United-States,HIGH
980,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
981,x>846,17<x<35, Private,21174<x<274186, Prof-school,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x>1811,x>74, United-States,HIGH
