,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,class
2260,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2261,18<x<37,technician,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,x<1,0<x<14,other,yes
2262,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,0<x<14,other,yes
2263,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2264,37<x<56,technician,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,success,yes
2265,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2266,18<x<37,admin.,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2267,37<x<56,entrepreneur,divorced,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,failure,yes
2268,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,no,yes,cellular,1<x<8,jun,2<x<971,x<1,0<x<14,failure,yes
2269,18<x<37,unemployed,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2270,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2271,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,971<x<1941,x<1,0<x<14,success,yes
2272,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2273,18<x<37,admin.,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,failure,yes
2274,37<x<56,admin.,single,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,failure,yes
2275,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2276,18<x<37,management,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,0<x<14,success,yes
2277,18<x<37,management,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2278,18<x<37,admin.,divorced,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,0<x<14,success,yes
2279,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2280,37<x<56,technician,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2281,56<x<75,retired,married,secondary,no,-6847<x<15165,no,no,telephone,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2282,18<x<37,self-employed,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,x<1,0<x<14,success,yes
2283,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2284,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,971<x<1941,x<1,x<0,unknown,yes
2285,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2286,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2287,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2288,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2289,18<x<37,technician,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2290,18<x<37,housemaid,single,primary,no,-6847<x<15165,no,no,telephone,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2291,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,success,yes
2292,37<x<56,unemployed,single,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2293,18<x<37,unemployed,single,tertiary,no,-6847<x<15165,no,no,telephone,1<x<8,jun,2<x<971,x<1,x<0,unknown,yes
2294,18<x<37,self-employed,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2295,18<x<37,unemployed,single,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2296,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,yes,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2297,18<x<37,blue-collar,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,success,yes
2298,18<x<37,services,married,primary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2299,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2300,18<x<37,technician,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2301,37<x<56,admin.,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2302,37<x<56,self-employed,married,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2303,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2304,18<x<37,blue-collar,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,yes
2305,18<x<37,admin.,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,0<x<14,success,yes
2306,18<x<37,entrepreneur,divorced,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,971<x<1941,1<x<16,0<x<14,success,yes
2307,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2308,18<x<37,technician,single,tertiary,no,-6847<x<15165,no,no,telephone,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2309,18<x<37,services,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2310,56<x<75,management,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,0<x<14,failure,yes
2311,37<x<56,self-employed,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,0<x<14,other,yes
2312,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,0<x<14,other,yes
2313,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2314,56<x<75,admin.,married,secondary,no,-6847<x<15165,no,no,telephone,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2315,18<x<37,services,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2316,37<x<56,entrepreneur,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2317,56<x<75,technician,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,0<x<14,success,yes
2318,37<x<56,retired,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2319,37<x<56,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2320,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2321,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2322,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,0<x<14,other,yes
2323,18<x<37,management,single,tertiary,no,15165<x<37178,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2324,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,0<x<14,failure,yes
2325,18<x<37,admin.,single,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,jun,2<x<971,x<1,0<x<14,success,yes
2326,18<x<37,admin.,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2327,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2328,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,x<1,x<0,unknown,yes
2329,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2330,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2331,18<x<37,technician,married,unknown,no,-6847<x<15165,no,no,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2332,18<x<37,services,married,secondary,no,-6847<x<15165,yes,yes,cellular,8<x<16,jun,2<x<971,1<x<16,x<0,unknown,yes
2333,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,yes
2334,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,yes
2335,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,cellular,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,yes
2336,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,yes,cellular,16<x<23,jun,2<x<971,1<x<16,0<x<14,failure,yes
2337,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,telephone,16<x<23,jun,2<x<971,1<x<16,0<x<14,other,yes
2338,37<x<56,management,single,tertiary,no,-6847<x<15165,no,no,telephone,16<x<23,jun,2<x<971,1<x<16,0<x<14,failure,yes
2339,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,yes
2340,x>75,retired,married,primary,no,-6847<x<15165,no,no,telephone,16<x<23,jun,2<x<971,x<1,0<x<14,failure,yes
2341,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,jun,2<x<971,x<1,0<x<14,success,yes
2342,56<x<75,retired,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,jun,971<x<1941,x<1,x<0,unknown,yes
2343,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,yes,cellular,16<x<23,jun,2<x<971,x<1,0<x<14,failure,yes
2344,56<x<75,retired,married,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,jun,2<x<971,x<1,x<0,unknown,yes
2345,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,jun,2<x<971,x<1,x<0,unknown,yes
2346,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,jun,2<x<971,x<1,x<0,unknown,yes
2347,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,jun,2<x<971,x<1,x<0,unknown,yes
2348,18<x<37,student,single,unknown,no,-6847<x<15165,no,no,cellular,x>23,jun,2<x<971,x<1,x<0,unknown,yes
2349,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x<1,jul,2<x<971,1<x<16,x<0,unknown,yes
2350,18<x<37,entrepreneur,married,tertiary,no,-6847<x<15165,no,yes,cellular,x<1,jul,2<x<971,1<x<16,x<0,unknown,yes
2351,56<x<75,self-employed,married,tertiary,no,-6847<x<15165,no,no,cellular,x<1,jul,2<x<971,1<x<16,0<x<14,success,yes
2352,56<x<75,retired,divorced,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2353,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2354,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2355,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2356,x>75,retired,married,secondary,no,-6847<x<15165,no,no,telephone,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2357,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2358,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2359,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,success,yes
2360,37<x<56,entrepreneur,married,secondary,no,-6847<x<15165,yes,no,telephone,1<x<8,jul,2<x<971,x<1,0<x<14,failure,yes
2361,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2362,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,success,yes
2363,56<x<75,housemaid,divorced,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2364,37<x<56,admin.,divorced,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,1<x<16,0<x<14,success,yes
2365,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,1<x<16,0<x<14,failure,yes
2366,37<x<56,admin.,married,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2367,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,no,telephone,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2368,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2369,37<x<56,retired,married,secondary,no,-6847<x<15165,no,no,telephone,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2370,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2371,18<x<37,unemployed,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,success,yes
2372,18<x<37,self-employed,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2373,18<x<37,unemployed,single,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2374,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,971<x<1941,1<x<16,x<0,unknown,yes
2375,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2376,37<x<56,entrepreneur,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,0<x<14,other,yes
2377,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2378,18<x<37,blue-collar,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2379,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2380,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2381,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2382,x>75,retired,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2383,56<x<75,retired,married,secondary,no,15165<x<37178,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2384,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2385,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2386,18<x<37,services,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,0<x<14,success,yes
2387,37<x<56,technician,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2388,56<x<75,retired,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2389,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2390,37<x<56,unemployed,married,primary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,failure,yes
2391,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2392,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,telephone,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2393,37<x<56,housemaid,married,primary,no,-6847<x<15165,no,no,telephone,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2394,18<x<37,management,single,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,failure,yes
2395,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,failure,yes
2396,37<x<56,student,married,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,failure,yes
2397,x>75,retired,married,primary,no,-6847<x<15165,no,no,telephone,1<x<8,jul,971<x<1941,1<x<16,x<0,unknown,yes
2398,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2399,37<x<56,technician,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,0<x<14,other,yes
2400,37<x<56,management,married,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2401,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,telephone,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2402,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2403,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,yes
2404,37<x<56,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,yes
2405,18<x<37,student,single,unknown,no,-6847<x<15165,no,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,yes
2406,18<x<37,student,single,primary,no,-6847<x<15165,no,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,yes
2407,18<x<37,blue-collar,single,primary,no,-6847<x<15165,no,no,telephone,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,yes
2408,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,yes
2409,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,jul,2<x<971,1<x<16,0<x<14,other,yes
2410,56<x<75,blue-collar,divorced,primary,no,-6847<x<15165,no,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,yes
2411,18<x<37,student,single,tertiary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,yes
2412,37<x<56,entrepreneur,single,unknown,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,0<x<14,failure,yes
2413,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,yes
2414,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
2415,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2416,37<x<56,admin.,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2417,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2418,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2419,18<x<37,technician,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2420,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
2421,56<x<75,retired,married,secondary,no,15165<x<37178,yes,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2422,37<x<56,technician,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
2423,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,0<x<14,success,yes
2424,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2425,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,971<x<1941,1<x<16,0<x<14,success,yes
2426,18<x<37,self-employed,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,0<x<14,success,yes
2427,37<x<56,admin.,divorced,secondary,no,-6847<x<15165,no,yes,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2428,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
2429,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2430,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2431,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2432,37<x<56,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
2433,18<x<37,management,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,14<x<29,other,yes
2434,18<x<37,student,married,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,0<x<14,failure,yes
2435,18<x<37,unemployed,single,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
2436,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,telephone,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2437,56<x<75,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2438,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,0<x<14,success,yes
2439,37<x<56,admin.,divorced,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,aug,971<x<1941,x<1,0<x<14,failure,yes
2440,56<x<75,unknown,married,unknown,no,-6847<x<15165,no,no,telephone,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2441,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2442,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2443,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2444,56<x<75,retired,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2445,37<x<56,admin.,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2446,37<x<56,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2447,37<x<56,management,married,tertiary,no,-6847<x<15165,no,yes,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,failure,yes
2448,56<x<75,technician,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2449,18<x<37,services,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2450,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2451,37<x<56,admin.,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,failure,yes
2452,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,yes
2453,18<x<37,unemployed,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,yes
2454,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,0<x<14,success,yes
