id,workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
859, Federal_gov, 11th, Other_relative, Other, Male, Jamaica,26,390781,7,19,1
860, State_gov, 11th, Not_in_family, White, Male, Philippines,65,191277,3,37,1
861, Self_emp_inc, Prof_school, Wife, White, Male, South,21,188557,9,18,1
862, Self_emp_inc, 7th_8th, Own_child, Black, Female, Germany,29,123424,3,48,1
863, Federal_gov, Assoc_voc, Own_child, Asian_Pac_Islander, Male, Italy,68,293227,16,20,1
864, Local_gov, Assoc_acdm, Wife, Asian_Pac_Islander, Male, Canada,75,538583,13,75,1
865, Private, HS_grad, Husband, Black, Female, South,58,111502,13,34,1
866, Federal_gov, Bachelors, Wife, Other, Male, Guatemala,62,277647,14,26,1
867, State_gov, Some_college, Wife, Asian_Pac_Islander, Male, Cambodia,45,126701,13,65,1
868, Private, Some_college, Own_child, Other, Female, Guatemala,50,406468,13,24,1
869, Self_emp_not_inc, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Columbia,54,188563,13,21,1
870, Federal_gov, 5th_6th, Own_child, Black, Male, Iran,69,111095,15,46,1
871, State_gov, Some_college, Other_relative, Black, Female, Columbia,77,477983,5,26,1
872, State_gov, Assoc_voc, Not_in_family, Asian_Pac_Islander, Female, Ecuador,61,162028,12,6,1
873, Private, Masters, Other_relative, White, Male, Laos,70,523910,7,30,1
874, State_gov, 9th, Wife, White, Female, Guatemala,28,347890,14,52,1
875, Self_emp_inc, 11th, Wife, Other, Female, Ecuador,20,32607,13,18,1
876, Self_emp_not_inc, Preschool, Husband, Black, Male, Cambodia,90,249909,11,26,1
877, Private, Assoc_acdm, Own_child, Asian_Pac_Islander, Female, Iran,70,109015,10,36,1
878, Self_emp_inc, 1st_4th, Husband, Other, Female, Cuba,51,481060,6,55,1
879, Federal_gov, 1st_4th, Own_child, Amer_Indian_Eskimo, Male, France,51,386773,9,40,1
880, Federal_gov, Some_college, Not_in_family, White, Male, Italy,64,132222,16,75,1
881, Local_gov, Bachelors, Not_in_family, Black, Male, South,22,302146,2,21,1
882, Private, 9th, Husband, Amer_Indian_Eskimo, Male, Honduras,75,116358,7,9,1
883, Local_gov, 10th, Own_child, Asian_Pac_Islander, Male, China,74,26973,7,34,1
884, Private, Doctorate, Wife, Other, Male, Thailand,77,95432,13,45,1
885, Local_gov, Preschool, Unmarried, White, Male, Mexico,17,124827,12,70,1
886, Private, 12th, Not_in_family, Other, Male, Japan,37,483777,4,15,1
887, Private, Prof_school, Own_child, White, Female, Puerto_Rico,64,268090,9,43,1
888, State_gov, Assoc_acdm, Own_child, White, Male, Columbia,20,363425,4,34,1
889, Federal_gov, HS_grad, Other_relative, Amer_Indian_Eskimo, Female, Japan,30,335973,11,43,1
890, Federal_gov, Bachelors, Wife, Amer_Indian_Eskimo, Female, Thailand,21,140164,15,7,1
891, Self_emp_inc, 5th_6th, Other_relative, Black, Female, Mexico,57,108116,3,1,1
892, Private, Masters, Own_child, Other, Male, Haiti,19,59342,14,70,1
893, Self_emp_not_inc, 10th, Unmarried, Amer_Indian_Eskimo, Male, Mexico,41,207824,3,14,1
894, Self_emp_not_inc, Masters, Wife, Amer_Indian_Eskimo, Female, Mexico,56,114117,9,72,1
895, Self_emp_not_inc, Doctorate, Husband, Asian_Pac_Islander, Male, Cambodia,34,166481,5,2,1
896, Private, HS_grad, Not_in_family, Asian_Pac_Islander, Male, Portugal,32,325159,4,33,1
897, Self_emp_inc, HS_grad, Husband, White, Female, El_Salvador,43,205865,2,47,1
898, Self_emp_not_inc, Assoc_acdm, Not_in_family, White, Female, France,54,199698,15,32,1
899, Local_gov, Doctorate, Unmarried, Amer_Indian_Eskimo, Male, Taiwan,55,98092,12,42,1
900, Self_emp_inc, Assoc_acdm, Wife, White, Female, Portugal,28,150062,9,8,0
901, State_gov, Doctorate, Other_relative, Amer_Indian_Eskimo, Male, Mexico,67,279129,12,8,1
902, Local_gov, Some_college, Other_relative, Asian_Pac_Islander, Male, Germany,32,200939,14,41,1
903, State_gov, 11th, Not_in_family, Asian_Pac_Islander, Male, Poland,57,119411,4,41,1
904, Local_gov, HS_grad, Unmarried, Black, Female, South,78,220531,15,40,1
905, Self_emp_not_inc, HS_grad, Husband, Asian_Pac_Islander, Male, England,22,197371,10,44,1
906, Self_emp_inc, 5th_6th, Not_in_family, Amer_Indian_Eskimo, Female, Japan,72,335453,6,75,1
907, Self_emp_not_inc, 7th_8th, Own_child, White, Male, Mexico,62,298785,4,50,1
908, Federal_gov, 12th, Not_in_family, Other, Male, Puerto_Rico,75,162343,10,25,1
909, Local_gov, HS_grad, Own_child, Amer_Indian_Eskimo, Male, Haiti,42,426017,2,45,1
910, Private, Assoc_voc, Own_child, Amer_Indian_Eskimo, Female, Dominican_Republic,90,155222,1,2,1
911, Federal_gov, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Laos,63,237601,16,21,1
912, State_gov, Prof_school, Own_child, Other, Male, Jamaica,36,45857,1,54,1
913, State_gov, 5th_6th, Unmarried, Black, Female, Italy,75,177905,11,25,1
914, Federal_gov, 1st_4th, Other_relative, Amer_Indian_Eskimo, Female, Guatemala,69,127595,9,14,1
915, Private, Preschool, Own_child, White, Male, Laos,45,287480,15,65,1
916, Self_emp_inc, 5th_6th, Other_relative, Other, Male, Dominican_Republic,42,293227,13,12,1
917, State_gov, Doctorate, Wife, Black, Female, Mexico,63,273905,8,98,1
918, Local_gov, Masters, Not_in_family, Asian_Pac_Islander, Female, El_Salvador,18,186556,15,47,1
919, Local_gov, 12th, Other_relative, White, Male, Poland,54,138992,10,20,1
920, State_gov, 5th_6th, Own_child, Other, Male, Haiti,25,248344,14,9,1
921, Self_emp_not_inc, Preschool, Not_in_family, Black, Female, Canada,73,32921,5,98,1
922, State_gov, 10th, Not_in_family, Asian_Pac_Islander, Male, El_Salvador,37,220384,9,22,1
923, Local_gov, Masters, Own_child, Amer_Indian_Eskimo, Male, France,70,183930,14,26,1
924, Local_gov, Doctorate, Unmarried, Black, Male, Mexico,57,32220,12,64,1
925, Self_emp_not_inc, 11th, Own_child, Black, Female, Iran,71,168496,15,26,1
926, Private, 11th, Husband, Asian_Pac_Islander, Male, Mexico,46,188401,9,45,1
927, State_gov, Doctorate, Own_child, Asian_Pac_Islander, Male, Cuba,29,208358,15,65,1
928, Private, 10th, Husband, White, Female, Taiwan,39,341204,10,75,1
929, Local_gov, 9th, Own_child, White, Male, Haiti,31,228456,10,35,1
930, Federal_gov, HS_grad, Own_child, Other, Female, France,78,81281,16,13,1
931, Self_emp_inc, Masters, Wife, Other, Male, South,21,97688,1,58,1
932, State_gov, HS_grad, Other_relative, White, Male, El_Salvador,75,245487,8,32,1
933, Self_emp_inc, 12th, Wife, White, Male, United_States,29,304030,12,52,1
934, Federal_gov, Bachelors, Husband, Amer_Indian_Eskimo, Female, Honduras,66,142712,4,43,1
935, Private, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Poland,42,249362,15,16,1
936, Federal_gov, 11th, Own_child, Black, Male, United_States,44,110663,15,30,1
937, Local_gov, 12th, Husband, White, Male, Cambodia,77,89508,6,58,1
938, Private, 5th_6th, Not_in_family, Amer_Indian_Eskimo, Female, Taiwan,30,69621,12,2,1
939, Local_gov, 9th, Wife, Amer_Indian_Eskimo, Female, Jamaica,22,267044,1,2,1
940, Self_emp_not_inc, 11th, Husband, Other, Female, China,36,106252,6,14,1
941, State_gov, Assoc_voc, Unmarried, White, Female, Jamaica,29,123424,13,19,1
942, Federal_gov, 9th, Other_relative, Asian_Pac_Islander, Female, Puerto_Rico,68,153614,10,25,1
943, Federal_gov, 11th, Husband, Other, Male, Portugal,28,150042,7,54,1
944, Local_gov, HS_grad, Own_child, Other, Male, France,48,116632,12,48,1
945, Self_emp_not_inc, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Cuba,52,267989,15,24,1
946, Self_emp_not_inc, Some_college, Husband, Black, Male, Canada,32,128848,7,65,1
947, Local_gov, 9th, Wife, Other, Male, Puerto_Rico,43,80914,5,16,1
948, Local_gov, Assoc_voc, Own_child, Asian_Pac_Islander, Male, Dominican_Republic,25,99183,8,26,1
949, Self_emp_not_inc, Preschool, Husband, Black, Female, Dominican_Republic,26,109339,8,12,1
950, Self_emp_not_inc, 12th, Other_relative, Other, Female, Cuba,43,110866,1,52,1
951, Federal_gov, 5th_6th, Other_relative, Black, Male, England,51,321435,14,36,1
952, Private, 12th, Wife, Black, Female, Laos,42,337587,16,18,1
953, Private, 5th_6th, Wife, Black, Female, Columbia,24,137510,14,30,1
954, Federal_gov, Doctorate, Wife, White, Female, Columbia,43,201965,4,45,1
955, State_gov, 10th, Wife, Black, Male, Yugoslavia,28,196373,3,34,1
956, State_gov, Masters, Husband, White, Male, Laos,25,171328,9,12,1
957, Self_emp_inc, Preschool, Unmarried, Asian_Pac_Islander, Male, South,41,103649,16,54,1
958, Self_emp_not_inc, 9th, Not_in_family, Asian_Pac_Islander, Male, Mexico,50,402089,13,99,1
959, State_gov, Preschool, Not_in_family, White, Female, United_States,81,103948,13,12,1
960, State_gov, 5th_6th, Husband, White, Male, Laos,53,109015,9,14,1
961, Federal_gov, Bachelors, Own_child, White, Female, Laos,25,117125,8,70,1
962, Self_emp_inc, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Male, Cambodia,39,96129,15,64,1
963, Federal_gov, 11th, Own_child, Other, Male, Canada,58,99928,11,10,1
964, Private, 7th_8th, Own_child, Black, Female, England,52,412296,2,38,1
965, Local_gov, 10th, Wife, White, Female, Honduras,54,174319,12,15,1
966, Federal_gov, Prof_school, Other_relative, Asian_Pac_Islander, Male, El_Salvador,21,151790,9,26,1
967, Self_emp_not_inc, 9th, Own_child, Other, Male, El_Salvador,32,198316,1,50,1
968, State_gov, Some_college, Husband, Other, Male, Yugoslavia,53,232782,1,42,1
969, Federal_gov, Preschool, Unmarried, Black, Male, Taiwan,36,35598,2,35,1
970, State_gov, 12th, Husband, Other, Female, England,38,303090,15,18,1
971, Self_emp_inc, 9th, Own_child, White, Male, Mexico,45,43323,7,42,1
972, Federal_gov, Some_college, Not_in_family, Asian_Pac_Islander, Male, Columbia,69,145111,4,72,1
973, Federal_gov, 5th_6th, Other_relative, Asian_Pac_Islander, Female, Ecuador,29,274198,14,45,1
974, Self_emp_not_inc, Doctorate, Other_relative, Other, Female, Yugoslavia,19,185814,16,13,1
975, Private, 1st_4th, Unmarried, Amer_Indian_Eskimo, Male, Portugal,41,362589,13,36,1
976, Federal_gov, 7th_8th, Not_in_family, Black, Female, Poland,39,229328,9,40,1
977, Self_emp_inc, Prof_school, Other_relative, Other, Female, Japan,90,156667,2,52,1
978, State_gov, Assoc_voc, Wife, Black, Female, Guatemala,32,102864,10,30,1
979, Self_emp_not_inc, Bachelors, Husband, Black, Male, Japan,34,243313,14,32,1
980, Self_emp_inc, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Puerto_Rico,79,202570,13,16,1
981, Local_gov, Assoc_voc, Other_relative, Other, Female, China,43,109339,4,60,1
982, Private, Masters, Own_child, White, Female, Japan,64,196025,5,22,1
983, Federal_gov, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Japan,56,112847,7,65,1
984, Private, 5th_6th, Wife, Black, Male, Taiwan,29,337587,8,12,1
985, Self_emp_not_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, Canada,48,193830,6,38,1
986, Local_gov, Assoc_acdm, Other_relative, Other, Male, Poland,58,252752,12,25,1
987, Private, Doctorate, Not_in_family, Black, Female, Haiti,59,152375,16,2,1
988, Self_emp_inc, Assoc_voc, Not_in_family, Other, Female, Puerto_Rico,54,187715,15,55,1
989, Local_gov, 10th, Unmarried, Asian_Pac_Islander, Female, Mexico,48,301302,11,2,1
990, Federal_gov, Masters, Unmarried, Amer_Indian_Eskimo, Male, Germany,61,34269,13,34,1
991, Private, 7th_8th, Other_relative, Asian_Pac_Islander, Female, Philippines,52,159732,15,99,1
992, Private, 10th, Wife, Asian_Pac_Islander, Female, Portugal,21,295566,13,50,1
993, Private, Bachelors, Not_in_family, Asian_Pac_Islander, Female, Jamaica,68,324960,1,13,1
994, Federal_gov, 11th, Husband, Other, Female, Thailand,44,494223,14,50,1
995, Self_emp_inc, 11th, Husband, Other, Male, Ecuador,33,190483,2,45,1
996, State_gov, Masters, Not_in_family, Other, Male, Iran,31,29984,7,46,1
997, Local_gov, 10th, Husband, White, Male, Philippines,25,280464,4,28,1
998, State_gov, 1st_4th, Not_in_family, Amer_Indian_Eskimo, Female, Dominican_Republic,57,99146,12,2,1
999, Self_emp_inc, 7th_8th, Not_in_family, Black, Male, India,58,195124,14,12,1
0, Self_emp_inc, HS_grad, Wife, Asian_Pac_Islander, Female, South,35<x<53,21174<x<274186,4<x<8,25<x<50,1
1, Federal_gov, Doctorate, Unmarried, Black, Female, China,x>71,21174<x<274186,4<x<8,1<x<25,1
2, Self_emp_inc, 9th, Husband, Asian_Pac_Islander, Female, Poland,17<x<35,21174<x<274186,8<x<12,x>74,1
3, Local_gov, 10th, Wife, Black, Female, Japan,x>71,21174<x<274186,4<x<8,25<x<50,1
4, State_gov, Assoc_acdm, Husband, White, Male, Philippines,35<x<53,21174<x<274186,1<x<4,25<x<50,1
5, Self_emp_inc, Preschool, Own_child, Amer_Indian_Eskimo, Female, England,53<x<71,274186<x<527198,1<x<4,25<x<50,1
6, Self_emp_not_inc, 1st_4th, Other_relative, Black, Female, Canada,35<x<53,21174<x<274186,8<x<12,1<x<25,1
7, Private, Bachelors, Husband, White, Female, Portugal,17<x<35,21174<x<274186,x>12,50<x<74,1
8, Local_gov, 5th_6th, Not_in_family, Black, Male, Taiwan,35<x<53,21174<x<274186,1<x<4,50<x<74,1
9, Self_emp_not_inc, 5th_6th, Other_relative, Amer_Indian_Eskimo, Male, Jamaica,17<x<35,21174<x<274186,1<x<4,1<x<25,1
10, Local_gov, 10th, Other_relative, Amer_Indian_Eskimo, Male, United_States,x>71,21174<x<274186,4<x<8,50<x<74,1
11, Local_gov, Some_college, Unmarried, Black, Female, Japan,17<x<35,21174<x<274186,4<x<8,1<x<25,1
12, Self_emp_inc, Assoc_acdm, Husband, Black, Female, El_Salvador,35<x<53,21174<x<274186,x>12,1<x<25,1
13, Self_emp_not_inc, 9th, Not_in_family, Other, Male, Thailand,35<x<53,274186<x<527198,1<x<4,50<x<74,1
14, Self_emp_not_inc, Some_college, Not_in_family, Other, Male, Columbia,17<x<35,21174<x<274186,1<x<4,50<x<74,1
15, Private, Masters, Other_relative, Black, Male, France,x>71,21174<x<274186,1<x<4,x>74,1
16, Self_emp_not_inc, Assoc_acdm, Other_relative, Other, Female, El_Salvador,x>71,21174<x<274186,x>12,25<x<50,1
17, State_gov, 5th_6th, Other_relative, Black, Female, United_States,x>71,274186<x<527198,4<x<8,25<x<50,1
18, Self_emp_not_inc, Assoc_voc, Unmarried, Asian_Pac_Islander, Female, China,35<x<53,21174<x<274186,1<x<4,25<x<50,1
19, Private, Bachelors, Husband, Other, Male, Germany,35<x<53,21174<x<274186,4<x<8,50<x<74,1
20, State_gov, Masters, Husband, Amer_Indian_Eskimo, Male, Dominican_Republic,53<x<71,274186<x<527198,x<1,1<x<25,1
21, Private, Doctorate, Other_relative, White, Female, France,35<x<53,21174<x<274186,x>12,50<x<74,1
22, Private, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Male, Jamaica,35<x<53,21174<x<274186,1<x<4,25<x<50,1
23, Federal_gov, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Ecuador,35<x<53,21174<x<274186,1<x<4,1<x<25,1
24, State_gov, Assoc_voc, Not_in_family, Amer_Indian_Eskimo, Female, Cuba,x>71,274186<x<527198,x<1,25<x<50,1
25, Private, 12th, Other_relative, Asian_Pac_Islander, Male, Philippines,35<x<53,21174<x<274186,4<x<8,1<x<25,1
26, Private, Doctorate, Own_child, White, Female, South,35<x<53,21174<x<274186,x>12,1<x<25,1
27, Local_gov, Assoc_acdm, Not_in_family, Black, Male, Canada,35<x<53,21174<x<274186,x<1,1<x<25,1
28, Federal_gov, 10th, Husband, White, Male, China,17<x<35,274186<x<527198,1<x<4,50<x<74,1
29, Private, 12th, Husband, Other, Female, Cuba,x>71,274186<x<527198,x>12,1<x<25,1
30, Private, 12th, Unmarried, White, Male, El_Salvador,35<x<53,21174<x<274186,4<x<8,50<x<74,1
31, Federal_gov, 10th, Not_in_family, Asian_Pac_Islander, Male, Laos,17<x<35,21174<x<274186,4<x<8,25<x<50,1
32, State_gov, Prof_school, Other_relative, Asian_Pac_Islander, Male, India,35<x<53,274186<x<527198,4<x<8,25<x<50,1
33, Private, 12th, Own_child, White, Male, Laos,35<x<53,21174<x<274186,4<x<8,25<x<50,1
34, Private, 9th, Other_relative, Asian_Pac_Islander, Male, Mexico,x>71,21174<x<274186,8<x<12,50<x<74,1
35, Private, 11th, Not_in_family, White, Male, United_States,17<x<35,21174<x<274186,8<x<12,1<x<25,1
36, Self_emp_not_inc, 5th_6th, Other_relative, Amer_Indian_Eskimo, Male, India,17<x<35,21174<x<274186,x>12,1<x<25,1
37, Self_emp_not_inc, 10th, Husband, Other, Female, Thailand,35<x<53,274186<x<527198,4<x<8,25<x<50,1
38, Local_gov, Preschool, Wife, White, Male, Canada,17<x<35,21174<x<274186,4<x<8,1<x<25,1
39, Private, 12th, Husband, White, Male, Mexico,17<x<35,274186<x<527198,x>12,x>74,1
40, Federal_gov, Masters, Husband, Amer_Indian_Eskimo, Male, Laos,x>71,21174<x<274186,x>12,1<x<25,1
41, Private, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, France,35<x<53,21174<x<274186,4<x<8,x<1,1
42, Private, 9th, Husband, White, Male, Puerto_Rico,17<x<35,21174<x<274186,x<1,x>74,1
43, State_gov, 11th, Unmarried, Other, Female, El_Salvador,53<x<71,21174<x<274186,4<x<8,1<x<25,1
44, Self_emp_inc, 11th, Wife, White, Female, Taiwan,17<x<35,21174<x<274186,x>12,50<x<74,1
45, Self_emp_not_inc, Prof_school, Unmarried, Black, Female, Guatemala,x>71,21174<x<274186,4<x<8,1<x<25,1
46, Local_gov, 5th_6th, Unmarried, Asian_Pac_Islander, Female, Poland,x>71,21174<x<274186,4<x<8,x<1,1
47, Private, Prof_school, Not_in_family, Black, Female, Jamaica,35<x<53,21174<x<274186,x>12,50<x<74,1
48, State_gov, 7th_8th, Husband, Other, Female, France,17<x<35,21174<x<274186,x<1,25<x<50,1
49, Local_gov, Assoc_acdm, Husband, Asian_Pac_Islander, Male, Germany,35<x<53,21174<x<274186,4<x<8,1<x<25,1
50, State_gov, Assoc_voc, Own_child, Other, Female, Laos,53<x<71,274186<x<527198,4<x<8,1<x<25,1
51, State_gov, Some_college, Not_in_family, White, Female, Italy,53<x<71,274186<x<527198,4<x<8,50<x<74,1
52, State_gov, HS_grad, Wife, Black, Female, Jamaica,17<x<35,21174<x<274186,x>12,50<x<74,1
53, State_gov, Doctorate, Own_child, White, Male, Taiwan,53<x<71,274186<x<527198,x>12,x>74,0
54, Federal_gov, 7th_8th, Unmarried, Asian_Pac_Islander, Male, India,x>71,21174<x<274186,8<x<12,25<x<50,1
55, Federal_gov, 11th, Unmarried, Other, Male, Guatemala,17<x<35,21174<x<274186,4<x<8,1<x<25,1
56, Private, 9th, Own_child, Black, Female, Yugoslavia,35<x<53,21174<x<274186,4<x<8,25<x<50,1
57, State_gov, Some_college, Husband, Black, Male, Thailand,35<x<53,21174<x<274186,x>12,25<x<50,1
58, State_gov, 11th, Not_in_family, Black, Male, Germany,35<x<53,274186<x<527198,x>12,1<x<25,1
59, Local_gov, Prof_school, Wife, Asian_Pac_Islander, Male, United_States,35<x<53,274186<x<527198,4<x<8,25<x<50,1
60, Self_emp_not_inc, Prof_school, Other_relative, Black, Male, Puerto_Rico,x<17,21174<x<274186,1<x<4,50<x<74,1
61, Federal_gov, 11th, Not_in_family, Amer_Indian_Eskimo, Male, Thailand,53<x<71,21174<x<274186,x>12,50<x<74,1
62, Federal_gov, Preschool, Husband, Other, Female, Ecuador,53<x<71,21174<x<274186,1<x<4,1<x<25,1
63, Self_emp_not_inc, 9th, Other_relative, Other, Male, China,53<x<71,21174<x<274186,8<x<12,50<x<74,1
64, Local_gov, 5th_6th, Other_relative, Asian_Pac_Islander, Female, Ecuador,35<x<53,21174<x<274186,8<x<12,x>74,1
65, State_gov, Masters, Unmarried, Other, Female, Japan,17<x<35,21174<x<274186,8<x<12,25<x<50,1
66, Self_emp_inc, 10th, Own_child, Amer_Indian_Eskimo, Male, United_States,35<x<53,21174<x<274186,4<x<8,1<x<25,1
67, Local_gov, Preschool, Wife, Other, Male, India,x>71,21174<x<274186,4<x<8,1<x<25,1
68, Federal_gov, Assoc_voc, Husband, Other, Male, United_States,53<x<71,21174<x<274186,8<x<12,25<x<50,1
69, Local_gov, Doctorate, Husband, White, Male, Haiti,35<x<53,21174<x<274186,8<x<12,25<x<50,1
70, State_gov, 5th_6th, Other_relative, White, Male, El_Salvador,35<x<53,21174<x<274186,8<x<12,25<x<50,1
71, Federal_gov, Assoc_acdm, Own_child, White, Male, Iran,17<x<35,274186<x<527198,8<x<12,1<x<25,1
72, Federal_gov, Bachelors, Husband, White, Male, Mexico,53<x<71,21174<x<274186,x>12,1<x<25,1
73, Self_emp_not_inc, Prof_school, Not_in_family, Black, Female, Iran,35<x<53,21174<x<274186,4<x<8,50<x<74,1
74, State_gov, Prof_school, Not_in_family, Asian_Pac_Islander, Male, Haiti,35<x<53,21174<x<274186,x>12,25<x<50,1
75, Self_emp_not_inc, Prof_school, Not_in_family, Other, Male, Dominican_Republic,53<x<71,21174<x<274186,8<x<12,25<x<50,1
76, Federal_gov, HS_grad, Husband, White, Male, France,x>71,274186<x<527198,8<x<12,25<x<50,1
77, State_gov, 9th, Unmarried, White, Female, Jamaica,17<x<35,21174<x<274186,8<x<12,50<x<74,1
