id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
866,unemployed,married,tertiary,yes,no,yes,cellular,mar,other,55,7084,29,796,13,19,1
867,unemployed,married,tertiary,no,no,no,unknown,jan,failure,64,1272,24,1227,16,1,1
868,services,divorced,tertiary,no,yes,no,cellular,aug,other,82,352,3,1543,16,7,1
869,admin.,single,unknown,yes,yes,yes,cellular,aug,unknown,79,5807,22,869,1,27,0
870,admin.,single,secondary,no,no,yes,telephone,oct,failure,56,1604,16,1076,29,18,1
871,self-employed,married,secondary,yes,yes,no,unknown,jan,failure,36,17361,23,277,17,13,1
872,housemaid,divorced,primary,no,no,no,cellular,nov,failure,57,741,15,117,8,23,0
873,admin.,single,primary,yes,no,yes,cellular,apr,success,36,2404,25,878,30,3,0
874,admin.,married,unknown,no,yes,no,telephone,nov,other,73,1303,1,1490,29,3,1
875,unemployed,divorced,primary,yes,no,no,cellular,apr,failure,78,2080,26,263,20,17,0
876,self-employed,single,secondary,yes,no,no,unknown,feb,failure,42,3727,23,649,20,22,0
877,admin.,divorced,unknown,yes,yes,yes,telephone,dec,unknown,73,6227,17,1555,19,9,1
878,retired,divorced,secondary,yes,no,yes,cellular,may,unknown,95,5903,30,1842,19,8,1
879,unemployed,married,primary,yes,no,yes,telephone,aug,unknown,92,-124,3,934,32,55,0
880,blue-collar,married,tertiary,yes,no,no,unknown,jan,other,44,1461,14,519,18,26,0
881,admin.,married,unknown,no,yes,yes,unknown,feb,unknown,71,1390,17,941,27,13,1
882,self-employed,divorced,tertiary,no,yes,no,cellular,oct,unknown,41,8298,2,411,4,21,1
883,admin.,divorced,primary,no,no,no,telephone,apr,success,77,-192,18,1277,11,2,1
884,student,single,primary,no,no,no,telephone,mar,unknown,77,1704,5,61,6,37,1
885,admin.,single,unknown,yes,no,no,telephone,aug,unknown,45,6840,1,135,6,11,1
886,unknown,divorced,unknown,yes,yes,yes,telephone,nov,success,21,3868,5,325,10,8,0
887,unemployed,married,secondary,no,yes,no,unknown,feb,failure,21,431,5,1423,4,13,1
888,blue-collar,married,tertiary,no,no,no,unknown,mar,success,45,2920,13,854,27,27,0
889,unknown,married,tertiary,yes,yes,no,cellular,mar,success,25,1617,21,585,24,21,0
890,management,married,unknown,no,yes,no,cellular,apr,success,18,1022,15,265,22,7,0
891,services,divorced,tertiary,no,no,no,unknown,nov,unknown,92,147,9,31,1,22,1
892,unknown,divorced,primary,yes,yes,no,unknown,jun,unknown,66,-259,5,1865,4,1,1
893,retired,divorced,primary,yes,yes,yes,unknown,aug,success,58,1847,31,1031,13,16,1
894,services,married,tertiary,no,yes,yes,telephone,jan,other,76,11835,24,791,14,2,0
895,services,divorced,unknown,no,yes,yes,unknown,jun,failure,77,1003,2,1389,41,5,1
896,unknown,married,tertiary,yes,no,yes,unknown,aug,success,36,3933,2,1084,5,10,1
897,technician,single,secondary,yes,no,no,unknown,jun,failure,30,715,13,532,5,40,1
898,management,divorced,tertiary,yes,yes,yes,telephone,jun,success,43,1380,11,98,15,8,1
899,entrepreneur,married,secondary,no,no,no,telephone,oct,unknown,23,1630,21,1236,8,58,1
900,blue-collar,divorced,primary,no,no,no,telephone,oct,success,58,795,24,569,43,4,1
901,technician,divorced,primary,no,no,yes,unknown,feb,unknown,92,1015,12,871,1,18,0
902,housemaid,married,primary,yes,no,yes,telephone,nov,unknown,72,-504,21,366,31,11,0
903,admin.,single,secondary,yes,no,no,telephone,sep,unknown,60,-125,8,172,22,10,1
904,blue-collar,divorced,tertiary,no,no,yes,unknown,jun,unknown,21,5828,2,2231,25,7,1
905,services,married,primary,no,yes,yes,cellular,may,other,52,9916,23,159,7,21,0
906,technician,married,secondary,yes,no,yes,telephone,sep,other,89,1071,28,1602,5,29,1
907,technician,divorced,secondary,no,yes,yes,telephone,mar,failure,64,1031,28,238,16,58,0
908,unknown,married,primary,no,no,no,unknown,feb,other,21,-14,1,385,7,30,0
909,self-employed,single,primary,yes,yes,no,unknown,apr,unknown,63,10,23,75,10,14,0
910,admin.,divorced,unknown,yes,yes,no,unknown,may,unknown,20,3021,2,780,11,40,0
911,services,divorced,tertiary,yes,yes,yes,unknown,dec,success,89,644,3,1603,6,22,1
912,unemployed,single,unknown,yes,no,yes,unknown,may,failure,39,9072,3,1141,17,27,1
913,unemployed,single,tertiary,no,yes,no,unknown,jan,other,58,2743,7,1070,8,16,1
914,student,married,unknown,no,no,no,telephone,may,unknown,36,2116,2,588,5,1,1
915,housemaid,single,secondary,no,no,no,unknown,jun,unknown,74,16397,27,3284,20,58,1
916,management,single,unknown,yes,no,no,cellular,jun,success,85,5106,24,688,1,23,1
917,self-employed,married,secondary,yes,no,yes,cellular,apr,unknown,32,3854,5,61,1,5,1
918,retired,divorced,unknown,no,yes,no,telephone,oct,failure,63,1681,9,1962,7,6,1
919,unknown,single,tertiary,no,yes,no,telephone,sep,unknown,38,329,3,58,24,13,1
920,housemaid,married,tertiary,no,no,yes,cellular,may,unknown,68,2806,13,1064,3,14,1
921,self-employed,married,unknown,yes,no,yes,telephone,mar,success,75,367,10,1576,28,6,1
922,services,single,secondary,no,no,no,unknown,sep,other,81,9645,4,795,43,8,0
923,technician,divorced,unknown,yes,yes,no,unknown,sep,failure,31,291,31,1970,1,12,1
924,self-employed,married,unknown,no,yes,yes,cellular,jan,unknown,50,2646,23,1227,9,55,1
925,unknown,single,unknown,yes,no,yes,telephone,nov,other,64,2117,8,1471,17,5,1
926,admin.,single,unknown,yes,yes,yes,unknown,sep,unknown,67,2948,19,1183,2,30,1
927,student,divorced,primary,yes,no,no,cellular,jun,failure,52,-309,13,472,63,9,1
928,housemaid,divorced,secondary,no,yes,no,cellular,jan,failure,83,13818,6,879,5,7,1
929,self-employed,divorced,unknown,no,yes,no,telephone,may,failure,25,-1053,11,258,41,7,0
930,technician,divorced,primary,no,yes,yes,unknown,jan,other,84,873,7,12,4,5,0
931,technician,divorced,tertiary,no,no,no,unknown,dec,failure,93,2417,14,39,24,41,0
932,admin.,married,unknown,yes,no,no,cellular,may,success,41,3144,29,950,1,23,1
933,technician,divorced,secondary,no,no,no,telephone,oct,failure,84,2570,27,57,25,40,1
934,housemaid,single,primary,no,no,no,unknown,jul,other,20,-190,12,2016,25,20,1
935,management,single,primary,yes,yes,no,cellular,sep,success,79,8603,14,1232,4,21,1
936,retired,divorced,tertiary,yes,no,yes,cellular,nov,success,28,438,2,779,23,2,0
937,blue-collar,divorced,primary,no,no,no,unknown,oct,failure,59,331,19,843,19,22,1
938,entrepreneur,married,unknown,no,no,no,unknown,apr,unknown,73,-215,9,289,10,10,1
939,student,married,primary,yes,yes,no,cellular,may,failure,84,541,12,194,43,22,0
940,entrepreneur,divorced,tertiary,no,no,yes,unknown,jul,success,31,1633,18,1298,29,23,1
941,management,divorced,primary,yes,yes,no,telephone,feb,success,47,915,7,358,11,26,0
942,management,married,tertiary,no,yes,no,cellular,jul,other,70,2266,7,583,27,10,0
943,entrepreneur,married,unknown,no,no,yes,cellular,mar,unknown,28,-613,28,793,23,4,0
944,management,married,tertiary,yes,yes,no,cellular,sep,unknown,22,5041,6,133,29,58,1
945,management,divorced,unknown,yes,yes,yes,cellular,jun,other,95,-207,30,594,11,16,1
946,services,married,unknown,yes,no,no,telephone,sep,other,73,286,27,8,2,12,1
947,services,single,primary,no,yes,no,unknown,jan,other,62,8749,23,770,30,58,0
948,services,divorced,unknown,no,no,no,cellular,aug,unknown,54,2095,24,1240,28,8,1
949,unemployed,single,unknown,no,yes,no,cellular,jun,success,86,-481,22,760,12,21,1
950,unemployed,married,primary,yes,yes,yes,cellular,dec,other,74,849,9,537,17,9,0
951,retired,divorced,primary,yes,no,no,cellular,jun,failure,18,3426,17,614,7,58,1
952,entrepreneur,married,primary,no,no,yes,telephone,oct,failure,76,9224,23,768,13,29,1
953,housemaid,married,unknown,no,no,yes,unknown,oct,failure,72,305,10,958,6,13,1
954,blue-collar,single,secondary,yes,no,no,telephone,feb,success,35,478,24,931,15,17,0
955,self-employed,single,tertiary,yes,yes,no,unknown,nov,unknown,75,875,31,146,11,23,0
956,student,divorced,secondary,yes,yes,no,unknown,jan,success,35,159,10,55,20,19,0
957,self-employed,married,secondary,yes,no,no,unknown,jul,other,21,7051,24,647,63,20,0
958,unknown,single,secondary,no,no,no,telephone,jan,unknown,92,221,5,156,41,26,1
959,services,divorced,tertiary,no,no,no,cellular,nov,failure,19,892,13,459,13,55,0
960,self-employed,divorced,primary,yes,yes,yes,cellular,jul,success,22,2470,15,81,30,20,0
961,technician,married,secondary,no,no,yes,telephone,jul,unknown,64,-273,3,1656,6,22,1
962,unemployed,single,primary,no,no,yes,telephone,jun,failure,59,1782,18,633,43,16,0
963,management,divorced,primary,yes,no,no,telephone,aug,failure,19,3652,8,407,14,8,0
964,unknown,divorced,primary,yes,no,yes,unknown,may,other,41,8379,17,1975,24,41,1
965,self-employed,divorced,unknown,no,no,yes,telephone,mar,success,77,1901,18,1334,12,0,1
966,admin.,divorced,unknown,no,no,yes,unknown,sep,other,63,1179,31,1417,1,9,1
967,housemaid,married,tertiary,yes,no,no,cellular,sep,unknown,90,2579,3,2453,19,5,1
968,management,married,secondary,yes,no,no,unknown,nov,unknown,30,1133,21,248,63,6,0
969,admin.,divorced,secondary,yes,yes,no,telephone,may,failure,65,2674,30,1842,20,14,1
970,housemaid,single,tertiary,no,yes,no,telephone,apr,unknown,88,279,3,641,24,30,1
971,technician,married,tertiary,yes,no,yes,cellular,apr,failure,62,100,8,768,29,27,0
972,unemployed,married,unknown,no,yes,no,telephone,jul,other,95,1310,8,1088,1,6,1
973,unknown,married,unknown,yes,yes,no,unknown,dec,failure,57,1310,9,2028,2,8,1
974,management,divorced,primary,no,yes,no,telephone,apr,success,52,2956,19,1028,20,41,1
975,housemaid,married,unknown,no,no,yes,telephone,jul,success,30,-759,4,109,31,0,0
976,management,divorced,secondary,yes,no,no,telephone,may,success,36,1426,18,1202,1,17,1
977,unknown,single,unknown,no,no,no,cellular,jan,failure,89,1598,16,2016,63,30,1
978,housemaid,divorced,unknown,no,no,yes,cellular,feb,success,34,7602,6,1692,43,6,1
979,technician,married,unknown,no,no,yes,cellular,aug,other,63,2116,21,603,28,28,0
980,entrepreneur,married,tertiary,no,no,yes,unknown,mar,success,61,2805,13,1208,10,1,1
981,housemaid,single,secondary,yes,yes,no,unknown,feb,unknown,47,7529,19,256,31,20,0
982,student,married,secondary,no,no,no,telephone,feb,unknown,63,18111,30,476,22,41,0
983,services,divorced,unknown,no,no,yes,telephone,mar,success,37,89,16,1106,26,11,1
984,student,divorced,secondary,yes,yes,no,cellular,jan,success,71,1567,20,914,1,9,1
985,unemployed,married,tertiary,yes,no,no,cellular,apr,other,25,3160,4,929,32,0,0
986,self-employed,single,unknown,yes,yes,no,cellular,jul,success,36,947,26,1262,17,40,1
987,services,single,primary,no,yes,no,unknown,jan,failure,26,1388,5,974,10,29,1
988,unknown,divorced,tertiary,yes,no,no,unknown,jul,other,32,610,16,775,7,15,1
989,management,married,secondary,no,yes,yes,telephone,aug,success,50,1353,24,689,11,28,0
990,technician,divorced,secondary,no,no,no,unknown,dec,other,21,640,5,665,43,14,0
991,services,married,tertiary,yes,no,yes,telephone,oct,success,41,1869,28,1130,11,15,1
992,blue-collar,single,unknown,no,no,no,cellular,dec,unknown,77,1770,8,363,10,21,1
993,management,divorced,unknown,yes,yes,no,unknown,may,success,32,4095,3,522,5,4,0
994,self-employed,married,primary,no,yes,yes,cellular,apr,failure,47,14144,26,918,33,10,0
995,entrepreneur,married,secondary,yes,no,yes,telephone,jan,failure,64,1315,3,747,9,18,0
996,blue-collar,married,tertiary,yes,no,no,unknown,jun,other,58,1032,12,278,12,1,1
997,housemaid,married,secondary,no,yes,yes,telephone,mar,unknown,51,-346,9,536,29,12,0
998,services,single,tertiary,yes,yes,yes,unknown,mar,success,78,2116,3,1608,41,12,1
999,admin.,divorced,tertiary,yes,yes,no,cellular,aug,unknown,81,6004,24,217,20,19,0
0,entrepreneur,married,secondary,no,yes,yes,cellular,feb,other,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,0
1,unemployed,single,unknown,yes,yes,no,unknown,dec,other,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
2,admin.,married,primary,no,yes,yes,unknown,jul,other,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,1
3,admin.,divorced,tertiary,no,no,no,cellular,sep,failure,56<x<75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
4,self-employed,divorced,tertiary,no,no,no,cellular,oct,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,0
5,blue-collar,single,secondary,no,yes,yes,cellular,aug,failure,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
6,entrepreneur,married,secondary,no,no,no,cellular,oct,success,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,14<x<29,1
7,unemployed,divorced,primary,no,no,no,telephone,jan,success,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,1
8,student,divorced,primary,yes,yes,yes,cellular,apr,failure,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,29<x<43,0
9,entrepreneur,single,unknown,no,no,yes,unknown,jan,unknown,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,29<x<43,0
10,retired,divorced,secondary,yes,yes,no,cellular,dec,success,x>75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,1
11,unknown,married,primary,no,no,yes,unknown,mar,other,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,x>43,1
12,self-employed,single,unknown,no,no,no,unknown,jun,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,29<x<43,0
13,management,divorced,unknown,yes,yes,yes,cellular,feb,unknown,18<x<37,-2282<x<11435,x>23,973<x<1942,16<x<32,14<x<29,1
14,housemaid,married,unknown,no,no,no,telephone,aug,other,18<x<37,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
15,entrepreneur,divorced,secondary,no,yes,yes,telephone,jul,unknown,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
16,admin.,married,tertiary,no,yes,no,unknown,nov,success,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
17,unemployed,single,secondary,no,yes,yes,unknown,feb,unknown,56<x<75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
18,management,divorced,tertiary,no,yes,yes,cellular,mar,other,x>75,-2282<x<11435,1<x<8,973<x<1942,32<x<47,29<x<43,1
19,self-employed,married,unknown,no,yes,no,cellular,jan,unknown,56<x<75,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
20,retired,married,unknown,yes,yes,yes,cellular,jul,success,18<x<37,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
21,housemaid,single,primary,no,no,yes,cellular,aug,other,56<x<75,-2282<x<11435,x>23,1942<x<2911,16<x<32,x<0,1
22,admin.,single,primary,yes,no,yes,cellular,jan,other,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
23,unemployed,married,secondary,yes,yes,no,cellular,jan,unknown,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,0<x<14,1
24,unknown,divorced,unknown,no,no,no,telephone,may,other,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
25,unemployed,single,tertiary,no,no,yes,cellular,may,other,x>75,-2282<x<11435,16<x<23,4<x<973,32<x<47,14<x<29,1
26,services,single,primary,yes,yes,no,cellular,mar,unknown,56<x<75,11435<x<25152,1<x<8,4<x<973,16<x<32,29<x<43,1
27,student,single,tertiary,yes,no,yes,telephone,jul,unknown,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
28,self-employed,single,tertiary,no,no,yes,telephone,jun,success,x>75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
29,technician,divorced,unknown,yes,no,no,cellular,jun,failure,x>75,-2282<x<11435,1<x<8,4<x<973,x>47,0<x<14,1
30,admin.,married,unknown,no,no,yes,cellular,mar,other,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,x<0,0
31,entrepreneur,single,unknown,yes,no,no,unknown,jul,unknown,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,0
32,management,married,secondary,yes,no,yes,cellular,nov,failure,56<x<75,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
33,services,single,unknown,no,yes,yes,unknown,sep,other,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
34,housemaid,divorced,secondary,yes,yes,yes,unknown,oct,unknown,37<x<56,-2282<x<11435,16<x<23,4<x<973,32<x<47,0<x<14,1
35,unemployed,divorced,unknown,yes,no,yes,telephone,jan,other,18<x<37,11435<x<25152,x>23,4<x<973,1<x<16,0<x<14,0
36,technician,divorced,primary,no,yes,no,cellular,jun,unknown,56<x<75,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,0
37,student,married,primary,yes,yes,yes,cellular,may,unknown,37<x<56,-2282<x<11435,8<x<16,4<x<973,x>47,0<x<14,0
38,admin.,married,tertiary,yes,yes,no,telephone,nov,other,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
39,management,married,tertiary,yes,no,yes,cellular,sep,failure,18<x<37,-2282<x<11435,x>23,973<x<1942,32<x<47,29<x<43,1
40,student,single,tertiary,no,no,no,telephone,jun,other,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,29<x<43,1
41,unknown,single,unknown,no,no,yes,unknown,dec,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,x>43,0
42,retired,married,tertiary,no,yes,no,unknown,may,unknown,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
43,unknown,single,tertiary,no,no,yes,cellular,jan,failure,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,0
44,unknown,divorced,secondary,no,no,yes,telephone,oct,failure,x>75,-2282<x<11435,16<x<23,973<x<1942,32<x<47,14<x<29,1
45,housemaid,single,unknown,yes,no,no,telephone,dec,unknown,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,1
46,unknown,divorced,secondary,yes,yes,yes,telephone,dec,unknown,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
47,services,married,unknown,yes,yes,no,telephone,nov,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,0
48,management,divorced,secondary,no,yes,no,telephone,aug,other,37<x<56,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,0
49,services,single,secondary,no,yes,no,telephone,jan,success,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,29<x<43,0
50,housemaid,divorced,primary,no,no,yes,telephone,dec,failure,x>75,-2282<x<11435,1<x<8,4<x<973,32<x<47,0<x<14,1
51,unknown,single,unknown,yes,yes,yes,cellular,jan,other,56<x<75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,14<x<29,1
52,technician,single,primary,yes,yes,no,unknown,jan,success,x<18,-2282<x<11435,16<x<23,4<x<973,16<x<32,x>43,0
53,admin.,single,primary,yes,yes,no,cellular,apr,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
54,entrepreneur,divorced,unknown,no,no,no,unknown,aug,success,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
55,unemployed,single,tertiary,yes,yes,no,cellular,jun,other,18<x<37,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
56,management,single,primary,no,no,yes,telephone,nov,failure,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
57,entrepreneur,single,tertiary,no,yes,no,cellular,may,unknown,56<x<75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
58,entrepreneur,married,primary,yes,yes,yes,telephone,apr,other,18<x<37,-2282<x<11435,x>23,973<x<1942,16<x<32,x>43,1
59,entrepreneur,married,tertiary,yes,yes,no,cellular,nov,failure,37<x<56,-2282<x<11435,16<x<23,973<x<1942,x>47,14<x<29,0
60,management,single,secondary,no,yes,yes,cellular,jul,other,56<x<75,11435<x<25152,1<x<8,4<x<973,1<x<16,0<x<14,0
61,student,married,secondary,yes,no,no,unknown,dec,success,37<x<56,-2282<x<11435,8<x<16,4<x<973,32<x<47,14<x<29,0
62,retired,divorced,unknown,no,no,yes,unknown,sep,unknown,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,29<x<43,0
63,admin.,married,tertiary,no,yes,no,telephone,jan,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
64,blue-collar,single,tertiary,yes,no,yes,telephone,feb,success,x>75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
65,retired,married,unknown,no,no,yes,cellular,feb,success,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,1
66,unemployed,married,unknown,yes,no,no,telephone,may,failure,37<x<56,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
67,services,single,primary,yes,yes,yes,cellular,jun,failure,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
