id,AnnouncementsView,Discussion,Relation,Semester,StageID,StudentAbsenceDays,VisITedResources,gender,raisedhands,class
866,20<x<66,10<x<70,Father,S,MiddleSchool,Under-7,x<15,F,10<x<23,1
867,x>66,x>70,Father,S,MiddleSchool,Above-7,35<x<76,M,x>50,1
868,x>66,10<x<70,Father,S,lowerlevel,Under-7,35<x<76,M,x>50,1
869,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,15<x<35,M,x>50,1
870,x>66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x<10,1
871,10<x<20,x>70,Mum,S,HighSchool,Under-7,x>76,F,x>50,1
872,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,M,x<10,1
873,x>66,x>70,Mum,F,MiddleSchool,Under-7,15<x<35,M,x>50,1
874,10<x<20,2<x<10,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
875,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,F,10<x<23,1
876,x<10,x>70,Mum,S,MiddleSchool,Above-7,35<x<76,M,x>50,1
877,x<10,10<x<70,Father,F,lowerlevel,Under-7,x>76,F,10<x<23,1
878,x<10,x>70,Mum,F,lowerlevel,Above-7,15<x<35,M,x>50,1
879,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,M,x>50,1
880,x<10,x>70,Mum,F,HighSchool,Above-7,15<x<35,F,x>50,1
881,x>66,10<x<70,Father,S,lowerlevel,Under-7,35<x<76,M,x>50,1
882,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<15,M,x>50,1
883,x>66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,M,23<x<50,1
884,x>66,2<x<10,Mum,F,lowerlevel,Under-7,35<x<76,F,x>50,1
885,10<x<20,10<x<70,Father,F,HighSchool,Under-7,x<15,M,10<x<23,1
886,20<x<66,x>70,Father,S,MiddleSchool,Above-7,35<x<76,F,23<x<50,1
887,20<x<66,x>70,Father,F,MiddleSchool,Under-7,x>76,M,x<10,1
888,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,15<x<35,F,x<10,1
889,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,M,x>50,1
890,20<x<66,10<x<70,Father,F,HighSchool,Under-7,x<15,M,10<x<23,1
891,x>66,x>70,Mum,F,MiddleSchool,Under-7,x>76,M,x>50,1
892,20<x<66,2<x<10,Father,F,HighSchool,Under-7,x>76,F,x>50,1
893,20<x<66,x<2,Father,F,HighSchool,Above-7,x<15,F,x<10,0
894,x>66,2<x<10,Father,F,MiddleSchool,Under-7,15<x<35,M,x<10,1
895,20<x<66,2<x<10,Mum,S,MiddleSchool,Above-7,x>76,F,x<10,1
896,20<x<66,10<x<70,Mum,F,lowerlevel,Under-7,35<x<76,M,10<x<23,1
897,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,F,x<10,1
898,20<x<66,x>70,Mum,S,lowerlevel,Above-7,x>76,F,x<10,1
899,20<x<66,10<x<70,Father,S,HighSchool,Above-7,x<15,F,23<x<50,0
900,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,M,x<10,1
901,20<x<66,x>70,Mum,F,MiddleSchool,Under-7,35<x<76,F,23<x<50,1
902,x>66,x>70,Father,S,MiddleSchool,Under-7,35<x<76,F,10<x<23,1
903,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x>76,M,10<x<23,1
904,20<x<66,2<x<10,Mum,F,HighSchool,Under-7,35<x<76,F,x<10,1
905,20<x<66,x>70,Father,S,HighSchool,Above-7,35<x<76,F,x>50,1
906,x>66,10<x<70,Mum,S,HighSchool,Under-7,15<x<35,F,23<x<50,1
907,10<x<20,x>70,Father,F,MiddleSchool,Under-7,x>76,M,23<x<50,1
908,x>66,x>70,Mum,F,MiddleSchool,Above-7,15<x<35,F,10<x<23,1
909,x>66,10<x<70,Father,S,lowerlevel,Under-7,35<x<76,F,x>50,1
910,x>66,2<x<10,Mum,F,MiddleSchool,Under-7,x<15,F,10<x<23,1
911,x<10,x>70,Mum,F,lowerlevel,Above-7,x>76,M,23<x<50,1
912,20<x<66,x>70,Mum,S,HighSchool,Under-7,15<x<35,F,10<x<23,1
913,x>66,x<2,Mum,S,MiddleSchool,Under-7,x<15,F,x>50,1
914,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,F,23<x<50,1
915,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,35<x<76,F,23<x<50,1
916,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,x<15,M,x>50,1
917,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,15<x<35,F,23<x<50,1
918,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,x<15,F,x<10,0
919,x>66,10<x<70,Father,F,MiddleSchool,Under-7,x<15,M,x>50,1
920,10<x<20,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,F,10<x<23,1
921,x>66,10<x<70,Mum,S,lowerlevel,Above-7,15<x<35,F,23<x<50,1
922,x>66,10<x<70,Mum,S,lowerlevel,Above-7,x>76,M,x>50,1
923,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,x<15,M,x<10,0
924,10<x<20,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,M,x>50,1
925,x<10,10<x<70,Father,S,lowerlevel,Above-7,15<x<35,F,x>50,0
926,10<x<20,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,F,x<10,1
927,20<x<66,x>70,Mum,S,HighSchool,Under-7,x>76,M,23<x<50,1
928,x>66,x>70,Father,F,lowerlevel,Above-7,35<x<76,M,x>50,1
929,x>66,x>70,Mum,S,MiddleSchool,Above-7,35<x<76,F,x<10,1
930,20<x<66,x>70,Mum,S,MiddleSchool,Under-7,x>76,F,10<x<23,1
931,10<x<20,10<x<70,Father,F,lowerlevel,Above-7,x>76,M,x>50,1
932,x<10,x>70,Father,F,lowerlevel,Above-7,35<x<76,F,23<x<50,1
933,x>66,10<x<70,Father,S,HighSchool,Under-7,x>76,M,x>50,1
934,x<10,x>70,Mum,S,lowerlevel,Above-7,35<x<76,F,10<x<23,0
935,x>66,10<x<70,Mum,F,HighSchool,Above-7,x<15,F,x<10,0
936,20<x<66,2<x<10,Mum,F,MiddleSchool,Under-7,x>76,M,x<10,1
937,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,x>76,M,x>50,1
938,x>66,10<x<70,Father,F,lowerlevel,Under-7,15<x<35,F,10<x<23,1
939,20<x<66,x>70,Mum,S,MiddleSchool,Above-7,35<x<76,M,23<x<50,1
940,x<10,2<x<10,Father,S,lowerlevel,Above-7,15<x<35,F,x>50,0
941,x<10,x>70,Father,S,HighSchool,Under-7,x>76,F,10<x<23,1
942,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,M,x>50,1
943,20<x<66,2<x<10,Mum,F,MiddleSchool,Above-7,35<x<76,M,x>50,1
944,20<x<66,2<x<10,Mum,F,HighSchool,Above-7,x>76,M,10<x<23,1
945,10<x<20,x>70,Mum,F,MiddleSchool,Under-7,x>76,F,x>50,1
946,20<x<66,10<x<70,Father,F,HighSchool,Under-7,35<x<76,F,10<x<23,1
947,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,15<x<35,M,23<x<50,1
948,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,x>76,F,10<x<23,1
949,20<x<66,x>70,Father,S,MiddleSchool,Above-7,x>76,M,x<10,1
950,x<10,x>70,Father,F,MiddleSchool,Above-7,15<x<35,M,23<x<50,0
951,x>66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,M,x>50,1
952,10<x<20,10<x<70,Mum,S,MiddleSchool,Under-7,35<x<76,M,23<x<50,1
953,10<x<20,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,F,x>50,1
954,10<x<20,10<x<70,Mum,F,lowerlevel,Under-7,35<x<76,F,23<x<50,1
955,x>66,10<x<70,Father,S,lowerlevel,Above-7,x<15,F,x>50,0
956,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,15<x<35,F,x>50,1
957,20<x<66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,F,x>50,1
958,20<x<66,x>70,Father,F,MiddleSchool,Above-7,35<x<76,F,x>50,1
959,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,x<15,F,x>50,0
960,x>66,2<x<10,Father,S,MiddleSchool,Above-7,15<x<35,M,x>50,1
961,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,x>50,1
962,20<x<66,x>70,Father,F,MiddleSchool,Under-7,35<x<76,F,23<x<50,1
963,x<10,10<x<70,Father,F,MiddleSchool,Above-7,15<x<35,F,23<x<50,0
964,10<x<20,x>70,Mum,F,MiddleSchool,Above-7,x<15,M,23<x<50,0
965,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,15<x<35,M,x>50,1
966,20<x<66,10<x<70,Father,S,lowerlevel,Above-7,x>76,F,x>50,1
967,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,x<15,F,23<x<50,0
968,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<15,M,x>50,1
969,x<10,10<x<70,Father,F,HighSchool,Above-7,35<x<76,F,x>50,1
970,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,M,x>50,1
971,x>66,x>70,Mum,S,HighSchool,Under-7,35<x<76,F,x>50,1
972,x>66,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,23<x<50,1
973,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x<10,1
974,20<x<66,x>70,Father,F,MiddleSchool,Above-7,15<x<35,M,x<10,1
975,20<x<66,10<x<70,Father,F,HighSchool,Under-7,15<x<35,F,x>50,1
976,x<10,10<x<70,Father,S,lowerlevel,Above-7,35<x<76,M,10<x<23,0
977,20<x<66,x>70,Father,F,HighSchool,Under-7,x<15,M,x<10,1
978,20<x<66,x<2,Father,F,MiddleSchool,Above-7,x<15,M,x<10,0
979,x>66,10<x<70,Father,S,HighSchool,Above-7,35<x<76,F,x>50,1
980,x<10,10<x<70,Father,S,HighSchool,Above-7,x>76,F,x<10,0
981,x>66,x>70,Father,F,MiddleSchool,Above-7,x>76,F,x>50,1
982,20<x<66,x>70,Mum,F,HighSchool,Above-7,15<x<35,M,x>50,1
983,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,15<x<35,M,x>50,1
984,x>66,x>70,Mum,F,MiddleSchool,Above-7,x<15,M,x>50,1
985,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,M,23<x<50,1
986,x>66,x>70,Mum,S,lowerlevel,Above-7,x>76,M,10<x<23,1
987,x<10,x>70,Father,S,lowerlevel,Above-7,x>76,F,x<10,0
988,20<x<66,x>70,Mum,S,HighSchool,Under-7,15<x<35,F,23<x<50,1
989,20<x<66,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,M,23<x<50,1
990,20<x<66,10<x<70,Mum,F,lowerlevel,Under-7,x>76,M,23<x<50,1
991,x<10,10<x<70,Mum,S,lowerlevel,Above-7,15<x<35,M,x>50,0
992,x>66,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,F,10<x<23,1
993,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,M,x>50,1
994,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x>76,M,10<x<23,1
995,20<x<66,10<x<70,Father,S,MiddleSchool,Under-7,15<x<35,M,x>50,1
996,x>66,10<x<70,Mum,F,HighSchool,Under-7,x>76,M,x>50,1
997,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,M,x<10,1
998,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x>50,1
999,x>66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,F,x>50,1
