id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
634,36<x<42,non-US,10<x<12,37719<x<75742,Female,x>65,Black,Not-in-family,Private,0
635,54<x<62,US,9<x<10,75742<x<209813,Male,50<x<65,Amer-Indian-Eskimo,Husband,State-gov,0
636,42<x<54,non-US,x<8,37719<x<75742,Male,x>65,White,Not-in-family,Private,0
637,54<x<62,non-US,x>14,75742<x<209813,Male,x>65,Asian-Pac-Islander,Unmarried,Self-emp-not-inc,0
638,36<x<42,non-US,9<x<10,x>209813,Female,50<x<65,Asian-Pac-Islander,Wife,State-gov,0
639,x<21,US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Unmarried,Private,0
640,36<x<42,non-US,x>14,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
641,42<x<54,US,x>14,x>209813,Female,x<35,White,Wife,State-gov,0
642,x>67,US,x<8,75742<x<209813,Male,x<35,White,Not-in-family,Private,0
643,x>67,non-US,x<8,x>209813,Male,x>65,White,Husband,Federal-gov,0
644,24<x<25,US,x<8,x>209813,Female,38<x<42,Black,Unmarried,Never-worked,0
645,31<x<36,non-US,12<x<14,x>209813,Male,x>65,White,Husband,Local-gov,1
646,54<x<62,US,x<8,x>209813,Female,x<35,White,Other-relative,Local-gov,0
647,54<x<62,US,x<8,75742<x<209813,Female,x>65,Other,Other-relative,Federal-gov,0
648,x>67,non-US,x<8,75742<x<209813,Female,x>65,Other,Unmarried,Federal-gov,0
649,42<x<54,non-US,x<8,37719<x<75742,Male,x>65,Black,Not-in-family,Never-worked,0
650,31<x<36,non-US,x>14,75742<x<209813,Male,x>65,Other,Unmarried,Never-worked,0
651,x<21,non-US,10<x<12,x>209813,Female,x>65,Other,Own-child,Federal-gov,0
652,42<x<54,non-US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,Local-gov,0
653,x>67,non-US,x<8,75742<x<209813,Female,x<35,White,Own-child,Local-gov,0
654,31<x<36,US,x<8,75742<x<209813,Male,x>65,White,Unmarried,Local-gov,0
655,24<x<25,non-US,x<8,x>209813,Male,35<x<38,Other,Wife,State-gov,0
656,x>67,non-US,9<x<10,x>209813,Male,x<35,Black,Own-child,Without-pay,0
657,x>67,US,10<x<12,75742<x<209813,Female,x<35,White,Husband,Federal-gov,0
658,54<x<62,non-US,x<8,x<37719,Male,50<x<65,White,Own-child,State-gov,0
659,x>67,US,10<x<12,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Local-gov,0
660,62<x<67,non-US,x<8,x>209813,Male,x<35,Other,Unmarried,Private,0
661,21<x<24,non-US,x<8,75742<x<209813,Female,x<35,White,Own-child,Self-emp-inc,0
662,36<x<42,non-US,8<x<9,37719<x<75742,Female,x<35,Black,Own-child,Self-emp-not-inc,0
663,x>67,US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Husband,State-gov,0
664,42<x<54,non-US,x<8,x>209813,Male,42<x<50,Black,Other-relative,Federal-gov,0
665,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,Other,Unmarried,Without-pay,0
666,x>67,non-US,x<8,x>209813,Female,x<35,Other,Husband,Private,0
667,62<x<67,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Local-gov,0
668,x>67,non-US,x>14,x>209813,Male,x<35,Other,Unmarried,Without-pay,0
669,36<x<42,US,x<8,37719<x<75742,Female,x<35,White,Not-in-family,Without-pay,0
670,36<x<42,US,x<8,75742<x<209813,Male,35<x<38,Amer-Indian-Eskimo,Husband,State-gov,0
671,54<x<62,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Husband,State-gov,0
672,25<x<28,non-US,x<8,x>209813,Female,50<x<65,Asian-Pac-Islander,Husband,Self-emp-inc,0
673,31<x<36,US,x<8,75742<x<209813,Female,x<35,Other,Unmarried,Never-worked,0
674,x>67,US,12<x<14,x<37719,Male,50<x<65,Amer-Indian-Eskimo,Other-relative,State-gov,0
675,62<x<67,US,9<x<10,75742<x<209813,Male,35<x<38,Asian-Pac-Islander,Unmarried,State-gov,0
676,x>67,US,x<8,75742<x<209813,Female,42<x<50,Other,Own-child,Federal-gov,0
677,31<x<36,US,x<8,x>209813,Male,x>65,Other,Unmarried,Self-emp-inc,0
678,x>67,US,x<8,x>209813,Female,x<35,Black,Husband,Self-emp-inc,0
679,x<21,US,9<x<10,x>209813,Female,x>65,Black,Unmarried,Local-gov,0
680,x>67,non-US,12<x<14,x>209813,Female,x>65,Black,Unmarried,Local-gov,0
681,31<x<36,US,x<8,x>209813,Female,x>65,White,Unmarried,Never-worked,0
682,25<x<28,US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Local-gov,0
683,24<x<25,US,x>14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Wife,Self-emp-inc,0
684,x>67,US,x>14,x>209813,Male,x>65,White,Husband,State-gov,1
685,54<x<62,non-US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Wife,Never-worked,0
686,42<x<54,non-US,8<x<9,75742<x<209813,Male,50<x<65,Black,Unmarried,State-gov,0
687,31<x<36,non-US,x<8,x>209813,Male,x<35,White,Husband,Never-worked,0
688,31<x<36,US,8<x<9,x>209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Never-worked,0
689,x>67,non-US,x<8,37719<x<75742,Male,x<35,White,Wife,Local-gov,0
690,x<21,US,x<8,x>209813,Female,x>65,Other,Not-in-family,Federal-gov,0
691,54<x<62,US,10<x<12,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Wife,Federal-gov,0
692,54<x<62,non-US,x<8,37719<x<75742,Female,x<35,Amer-Indian-Eskimo,Own-child,Federal-gov,0
693,21<x<24,US,9<x<10,75742<x<209813,Female,50<x<65,Other,Own-child,Self-emp-not-inc,0
694,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,Other,Wife,Never-worked,0
695,36<x<42,US,x<8,x>209813,Female,x>65,White,Own-child,State-gov,0
696,42<x<54,US,x<8,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Wife,Federal-gov,0
697,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,White,Not-in-family,Federal-gov,0
698,62<x<67,non-US,x<8,75742<x<209813,Male,50<x<65,White,Unmarried,Local-gov,0
699,36<x<42,US,x>14,x>209813,Female,50<x<65,Black,Husband,Local-gov,1
700,54<x<62,non-US,12<x<14,75742<x<209813,Male,x<35,Other,Own-child,Private,0
701,28<x<31,non-US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Unmarried,Private,0
702,x>67,US,x>14,37719<x<75742,Female,x<35,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
703,62<x<67,non-US,9<x<10,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Own-child,Never-worked,0
704,54<x<62,US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Other-relative,State-gov,0
705,31<x<36,non-US,x<8,75742<x<209813,Female,x<35,Black,Wife,Without-pay,0
706,36<x<42,US,8<x<9,75742<x<209813,Male,x>65,Asian-Pac-Islander,Unmarried,State-gov,0
707,21<x<24,non-US,12<x<14,x>209813,Male,42<x<50,Asian-Pac-Islander,Own-child,Local-gov,0
708,x>67,non-US,x<8,75742<x<209813,Male,38<x<42,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
709,54<x<62,non-US,x<8,x>209813,Female,x<35,Black,Husband,Private,0
710,x>67,non-US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,Self-emp-not-inc,0
711,x<21,non-US,x<8,75742<x<209813,Female,x<35,Other,Unmarried,Without-pay,0
712,62<x<67,non-US,12<x<14,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Without-pay,0
713,x<21,US,x>14,x>209813,Female,x>65,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
714,42<x<54,US,x<8,x>209813,Female,x<35,Black,Other-relative,Self-emp-not-inc,0
715,x>67,non-US,10<x<12,75742<x<209813,Male,50<x<65,Amer-Indian-Eskimo,Own-child,Private,0
716,21<x<24,non-US,9<x<10,x>209813,Male,x>65,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
717,x>67,non-US,x<8,37719<x<75742,Male,x>65,Asian-Pac-Islander,Own-child,Private,0
718,x>67,US,12<x<14,x>209813,Female,x<35,White,Husband,Local-gov,0
719,25<x<28,non-US,x<8,x>209813,Male,x>65,Black,Own-child,Local-gov,0
720,42<x<54,non-US,9<x<10,75742<x<209813,Female,50<x<65,Other,Husband,Private,0
721,54<x<62,US,x<8,37719<x<75742,Male,x>65,Black,Not-in-family,Private,0
722,x<21,US,x>14,x>209813,Male,x>65,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
723,x>67,non-US,x>14,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
724,x>67,US,x<8,75742<x<209813,Male,35<x<38,Other,Wife,Self-emp-not-inc,0
725,x>67,non-US,x<8,x>209813,Male,x>65,White,Wife,Local-gov,0
726,x<21,US,10<x<12,75742<x<209813,Male,50<x<65,Other,Husband,Self-emp-not-inc,0
727,62<x<67,non-US,10<x<12,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
728,25<x<28,non-US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Own-child,Self-emp-inc,0
729,x<21,US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
730,42<x<54,non-US,x<8,x>209813,Male,x<35,White,Other-relative,State-gov,0
731,31<x<36,US,8<x<9,75742<x<209813,Male,38<x<42,Amer-Indian-Eskimo,Wife,Without-pay,0
732,62<x<67,non-US,x<8,x>209813,Female,50<x<65,Asian-Pac-Islander,Own-child,Federal-gov,0
733,x>67,non-US,12<x<14,75742<x<209813,Female,x<35,Other,Husband,Local-gov,0
734,42<x<54,non-US,x<8,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Husband,State-gov,0
735,42<x<54,non-US,9<x<10,x>209813,Female,50<x<65,Black,Own-child,Without-pay,0
736,31<x<36,non-US,10<x<12,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
737,25<x<28,US,x>14,37719<x<75742,Female,50<x<65,Black,Wife,Self-emp-inc,0
738,42<x<54,US,12<x<14,75742<x<209813,Male,42<x<50,White,Not-in-family,Self-emp-not-inc,1
739,x>67,US,x<8,x>209813,Female,x<35,Black,Husband,Self-emp-inc,0
740,x<21,US,12<x<14,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Husband,Federal-gov,0
741,42<x<54,non-US,10<x<12,x>209813,Male,42<x<50,Black,Other-relative,Private,0
742,x>67,US,10<x<12,75742<x<209813,Male,50<x<65,Black,Not-in-family,Federal-gov,1
743,25<x<28,US,10<x<12,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
744,x>67,US,x<8,x>209813,Female,x>65,White,Wife,Self-emp-not-inc,0
745,62<x<67,non-US,9<x<10,37719<x<75742,Female,50<x<65,White,Own-child,Self-emp-inc,0
746,x>67,US,x<8,75742<x<209813,Male,42<x<50,Black,Wife,Without-pay,0
747,62<x<67,non-US,x<8,75742<x<209813,Female,50<x<65,Amer-Indian-Eskimo,Wife,Private,0
748,31<x<36,US,9<x<10,x>209813,Male,50<x<65,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
749,28<x<31,US,x<8,75742<x<209813,Male,x>65,Other,Own-child,Local-gov,0
750,25<x<28,US,8<x<9,75742<x<209813,Male,x>65,Asian-Pac-Islander,Unmarried,Private,0
751,54<x<62,non-US,x<8,75742<x<209813,Male,x<35,Black,Not-in-family,Federal-gov,0
752,42<x<54,US,x<8,37719<x<75742,Male,x<35,Black,Unmarried,Local-gov,0
753,54<x<62,US,x<8,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Own-child,Self-emp-inc,0
754,x<21,non-US,10<x<12,37719<x<75742,Male,38<x<42,Other,Unmarried,Self-emp-inc,0
755,25<x<28,non-US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
756,21<x<24,non-US,x<8,37719<x<75742,Female,50<x<65,White,Other-relative,Private,0
757,62<x<67,non-US,8<x<9,x>209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Without-pay,0
758,21<x<24,non-US,x<8,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Other-relative,Self-emp-inc,0
759,42<x<54,non-US,10<x<12,x<37719,Male,50<x<65,Asian-Pac-Islander,Not-in-family,Never-worked,0
760,36<x<42,US,8<x<9,x>209813,Male,x>65,White,Unmarried,State-gov,1
761,54<x<62,non-US,9<x<10,x>209813,Female,50<x<65,Black,Other-relative,Self-emp-not-inc,0
762,x<21,US,x<8,75742<x<209813,Male,x>65,Other,Unmarried,Self-emp-inc,0
763,25<x<28,non-US,10<x<12,75742<x<209813,Female,42<x<50,Black,Own-child,State-gov,0
764,54<x<62,US,10<x<12,75742<x<209813,Male,42<x<50,Other,Wife,Private,0
765,42<x<54,non-US,9<x<10,x>209813,Male,x>65,Other,Other-relative,Self-emp-inc,0
766,x<21,non-US,10<x<12,75742<x<209813,Female,50<x<65,White,Own-child,Without-pay,0
767,x>67,US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Unmarried,Local-gov,0
768,31<x<36,US,10<x<12,x>209813,Female,50<x<65,Other,Other-relative,Self-emp-inc,0
769,x<21,US,x>14,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,State-gov,0
770,42<x<54,US,x<8,x>209813,Female,50<x<65,Black,Unmarried,State-gov,0
771,x>67,US,8<x<9,x>209813,Male,x>65,White,Own-child,State-gov,0
772,42<x<54,non-US,x<8,x>209813,Male,x>65,Black,Other-relative,Self-emp-not-inc,0
773,x>67,non-US,12<x<14,75742<x<209813,Female,x>65,Other,Not-in-family,Self-emp-inc,0
774,42<x<54,US,x>14,x>209813,Female,x>65,Asian-Pac-Islander,Not-in-family,Local-gov,0
775,62<x<67,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Unmarried,State-gov,0
776,28<x<31,non-US,10<x<12,75742<x<209813,Male,x<35,Black,Husband,Without-pay,0
777,36<x<42,non-US,x<8,37719<x<75742,Female,x>65,Other,Other-relative,Self-emp-inc,0
778,x<21,non-US,8<x<9,75742<x<209813,Female,50<x<65,Black,Husband,Private,0
779,28<x<31,US,x<8,75742<x<209813,Male,x>65,Other,Not-in-family,Never-worked,0
780,36<x<42,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Own-child,Self-emp-not-inc,0
781,x>67,US,x<8,75742<x<209813,Female,x<35,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
782,x>67,US,x<8,x>209813,Female,x<35,Asian-Pac-Islander,Wife,Without-pay,0
783,x>67,non-US,x>14,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Wife,Self-emp-not-inc,0
784,x>67,non-US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
785,x<21,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Not-in-family,Without-pay,0
786,42<x<54,US,x<8,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Other-relative,Self-emp-not-inc,0
787,36<x<42,US,8<x<9,75742<x<209813,Female,x<35,Asian-Pac-Islander,Husband,Local-gov,0
788,x>67,US,x<8,x>209813,Female,x<35,Other,Wife,Without-pay,0
789,31<x<36,non-US,x<8,75742<x<209813,Male,x<35,White,Wife,Without-pay,0
790,31<x<36,non-US,8<x<9,x>209813,Male,35<x<38,Asian-Pac-Islander,Not-in-family,Local-gov,0
791,36<x<42,US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
792,x>67,non-US,x<8,x<37719,Male,50<x<65,Asian-Pac-Islander,Not-in-family,Never-worked,0
793,31<x<36,non-US,x<8,x>209813,Female,x>65,Black,Not-in-family,Federal-gov,0
794,x>67,non-US,x<8,75742<x<209813,Female,x>65,Other,Unmarried,Never-worked,0
795,54<x<62,non-US,9<x<10,75742<x<209813,Male,42<x<50,White,Not-in-family,Without-pay,1
796,x<21,US,x>14,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
797,21<x<24,US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Without-pay,0
798,x>67,US,x>14,75742<x<209813,Male,x<35,Other,Unmarried,Private,0
799,28<x<31,non-US,x<8,37719<x<75742,Male,x>65,Other,Unmarried,Self-emp-inc,0
800,54<x<62,US,9<x<10,x>209813,Male,50<x<65,Amer-Indian-Eskimo,Other-relative,Local-gov,0
801,42<x<54,US,x<8,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Unmarried,Without-pay,0
802,x>67,US,x>14,x>209813,Male,38<x<42,Asian-Pac-Islander,Other-relative,Private,0
803,x>67,non-US,12<x<14,75742<x<209813,Male,35<x<38,Amer-Indian-Eskimo,Own-child,Without-pay,0
804,x>67,non-US,8<x<9,x>209813,Male,x>65,White,Unmarried,Self-emp-not-inc,0
805,42<x<54,non-US,12<x<14,75742<x<209813,Male,42<x<50,Other,Unmarried,Self-emp-inc,0
806,x<21,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Wife,Never-worked,0
807,42<x<54,US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Unmarried,Federal-gov,0
808,31<x<36,US,x<8,x>209813,Male,50<x<65,Black,Unmarried,Federal-gov,0
809,21<x<24,non-US,x>14,37719<x<75742,Female,x<35,Other,Wife,Federal-gov,0
810,62<x<67,US,x<8,x>209813,Male,42<x<50,Other,Own-child,Federal-gov,0
811,x>67,non-US,x>14,x>209813,Female,x>65,Asian-Pac-Islander,Own-child,Local-gov,0
812,21<x<24,US,12<x<14,37719<x<75742,Female,35<x<38,White,Husband,Federal-gov,0
813,x>67,non-US,10<x<12,x>209813,Female,50<x<65,Other,Husband,Federal-gov,0
814,36<x<42,non-US,12<x<14,75742<x<209813,Female,x>65,Other,Not-in-family,Self-emp-not-inc,0
815,42<x<54,non-US,x<8,75742<x<209813,Female,x>65,Asian-Pac-Islander,Own-child,Federal-gov,0
816,42<x<54,US,x>14,x>209813,Female,x<35,Other,Wife,Federal-gov,0
817,25<x<28,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,State-gov,0
818,x>67,US,8<x<9,37719<x<75742,Male,42<x<50,Other,Other-relative,Never-worked,0
819,x>67,US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,Never-worked,0
820,36<x<42,US,x<8,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
821,x<21,non-US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Husband,Self-emp-inc,0
822,36<x<42,US,10<x<12,x>209813,Male,x>65,Black,Husband,Never-worked,1
823,62<x<67,US,12<x<14,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Local-gov,0
824,x<21,non-US,x<8,37719<x<75742,Male,x>65,Amer-Indian-Eskimo,Other-relative,Never-worked,0
825,x>67,US,x<8,x>209813,Male,x<35,White,Not-in-family,Self-emp-inc,0
826,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,Other,Husband,Self-emp-inc,0
827,28<x<31,non-US,x>14,37719<x<75742,Female,x<35,Asian-Pac-Islander,Other-relative,Federal-gov,0
828,28<x<31,non-US,x>14,75742<x<209813,Female,x<35,Other,Other-relative,Self-emp-inc,0
829,54<x<62,US,12<x<14,75742<x<209813,Female,x>65,Other,Unmarried,Private,0
830,31<x<36,non-US,x<8,x>209813,Male,50<x<65,Asian-Pac-Islander,Other-relative,Private,0
831,x>67,US,x<8,75742<x<209813,Male,50<x<65,Black,Not-in-family,Never-worked,0
832,54<x<62,non-US,x>14,75742<x<209813,Female,42<x<50,Black,Wife,Federal-gov,0
833,62<x<67,non-US,x>14,x<37719,Male,x<35,Asian-Pac-Islander,Own-child,Federal-gov,0
834,42<x<54,US,x<8,75742<x<209813,Female,x<35,Black,Husband,Self-emp-not-inc,0
835,x>67,non-US,x>14,x>209813,Male,x<35,Amer-Indian-Eskimo,Own-child,State-gov,0
836,62<x<67,non-US,9<x<10,x>209813,Female,x<35,White,Other-relative,Self-emp-inc,0
837,62<x<67,non-US,x<8,75742<x<209813,Male,35<x<38,Amer-Indian-Eskimo,Husband,Federal-gov,0
838,x>67,non-US,x<8,75742<x<209813,Female,x>65,White,Other-relative,Self-emp-not-inc,0
839,36<x<42,US,x>14,x>209813,Male,x<35,White,Not-in-family,Federal-gov,1
840,24<x<25,US,x<8,75742<x<209813,Female,x<35,Black,Wife,Self-emp-not-inc,0
841,21<x<24,non-US,12<x<14,75742<x<209813,Male,42<x<50,White,Husband,Self-emp-inc,0
842,x>67,non-US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Wife,Local-gov,0
843,54<x<62,US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Wife,Local-gov,0
844,x>67,non-US,x>14,x>209813,Male,x>65,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
845,54<x<62,non-US,x<8,x<37719,Female,x<35,Black,Unmarried,Private,0
846,36<x<42,non-US,9<x<10,x>209813,Male,x<35,White,Unmarried,State-gov,0
847,42<x<54,non-US,x<8,75742<x<209813,Male,x<35,Other,Unmarried,Private,0
848,54<x<62,non-US,8<x<9,75742<x<209813,Female,42<x<50,White,Wife,State-gov,0
849,42<x<54,non-US,x<8,x>209813,Female,42<x<50,Asian-Pac-Islander,Other-relative,Federal-gov,0
850,x>67,US,x<8,75742<x<209813,Male,x<35,Black,Unmarried,Self-emp-inc,0
851,36<x<42,non-US,x<8,x>209813,Female,42<x<50,Black,Husband,Self-emp-inc,0
852,31<x<36,US,10<x<12,x>209813,Male,x>65,Black,Own-child,Self-emp-not-inc,0
853,x>67,non-US,x<8,75742<x<209813,Female,x>65,Other,Unmarried,Self-emp-inc,0
854,x>67,US,12<x<14,75742<x<209813,Male,x<35,White,Wife,Never-worked,0
855,x>67,non-US,8<x<9,x>209813,Female,x>65,Asian-Pac-Islander,Other-relative,Never-worked,0
856,54<x<62,US,x<8,75742<x<209813,Male,x>65,Asian-Pac-Islander,Unmarried,Never-worked,0
857,36<x<42,US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Never-worked,0
858,x>67,US,8<x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,State-gov,0
859,62<x<67,US,x<8,37719<x<75742,Female,x>65,White,Husband,Never-worked,0
860,25<x<28,non-US,12<x<14,75742<x<209813,Female,x<35,Black,Unmarried,Private,0
861,42<x<54,non-US,9<x<10,37719<x<75742,Female,50<x<65,Asian-Pac-Islander,Own-child,Never-worked,0
862,42<x<54,US,9<x<10,75742<x<209813,Female,x>65,Black,Own-child,Federal-gov,0
863,x>67,US,x>14,x>209813,Female,42<x<50,Black,Unmarried,Self-emp-not-inc,0
864,36<x<42,US,8<x<9,x>209813,Male,x>65,White,Unmarried,Never-worked,0
865,x>67,US,8<x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,Never-worked,0
866,42<x<54,non-US,x<8,x>209813,Male,x>65,Black,Wife,Without-pay,0
867,x>67,non-US,x<8,75742<x<209813,Male,x<35,White,Own-child,Without-pay,0
868,54<x<62,US,12<x<14,75742<x<209813,Female,x>65,Other,Husband,Local-gov,1
869,x>67,non-US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Wife,State-gov,0
870,25<x<28,US,x<8,37719<x<75742,Female,x>65,Other,Not-in-family,Never-worked,0
871,31<x<36,US,x>14,x>209813,Male,x<35,Amer-Indian-Eskimo,Wife,Never-worked,0
872,62<x<67,non-US,12<x<14,37719<x<75742,Female,x>65,Other,Not-in-family,Private,0
873,21<x<24,US,x<8,75742<x<209813,Male,x>65,Black,Husband,Federal-gov,0
874,36<x<42,US,x>14,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Wife,State-gov,0
875,21<x<24,non-US,12<x<14,x>209813,Female,42<x<50,Asian-Pac-Islander,Husband,Local-gov,0
876,x<21,non-US,x>14,x>209813,Female,x>65,Other,Unmarried,Never-worked,0
877,25<x<28,non-US,x<8,75742<x<209813,Female,42<x<50,Black,Unmarried,Local-gov,0
878,x>67,non-US,x>14,x<37719,Male,x<35,White,Own-child,State-gov,0
879,x>67,US,x<8,75742<x<209813,Male,42<x<50,Other,Wife,Never-worked,0
880,x>67,US,12<x<14,75742<x<209813,Male,35<x<38,Asian-Pac-Islander,Unmarried,Federal-gov,0
881,31<x<36,US,x>14,75742<x<209813,Female,x<35,Black,Other-relative,Self-emp-inc,0
882,x>67,non-US,x<8,75742<x<209813,Female,x<35,Other,Wife,Without-pay,0
883,x>67,US,x<8,x>209813,Male,35<x<38,Other,Other-relative,Self-emp-not-inc,0
884,25<x<28,non-US,x>14,x>209813,Male,x<35,Black,Wife,Federal-gov,0
885,x>67,non-US,9<x<10,x>209813,Male,x<35,White,Husband,State-gov,0
886,36<x<42,US,x<8,x>209813,Female,x>65,White,Wife,Never-worked,0
887,x>67,non-US,x<8,75742<x<209813,Male,38<x<42,Asian-Pac-Islander,Unmarried,Federal-gov,0
888,42<x<54,US,x<8,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Local-gov,0
889,42<x<54,US,12<x<14,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
890,25<x<28,non-US,x>14,75742<x<209813,Female,x>65,White,Husband,Private,0
891,x>67,US,x<8,37719<x<75742,Female,x>65,Black,Other-relative,Private,0
892,x>67,non-US,x>14,x>209813,Male,x<35,Other,Other-relative,Self-emp-inc,0
893,x>67,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,State-gov,0
894,54<x<62,US,9<x<10,75742<x<209813,Female,35<x<38,Asian-Pac-Islander,Wife,Without-pay,0
895,x>67,non-US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,Without-pay,0
896,x>67,non-US,x<8,37719<x<75742,Female,x<35,White,Own-child,Federal-gov,0
897,x>67,US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
898,31<x<36,non-US,x<8,x>209813,Female,x>65,Black,Own-child,Federal-gov,0
899,28<x<31,US,x<8,75742<x<209813,Male,x<35,Other,Wife,Without-pay,0
900,x>67,US,9<x<10,75742<x<209813,Female,50<x<65,Other,Own-child,Self-emp-inc,0
901,x>67,non-US,9<x<10,75742<x<209813,Male,x>65,Other,Unmarried,Never-worked,0
902,x>67,non-US,x<8,x<37719,Male,x>65,White,Husband,Federal-gov,0
903,x>67,non-US,x<8,75742<x<209813,Female,50<x<65,White,Own-child,Private,0
904,x<21,US,x<8,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Federal-gov,0
905,x>67,US,x>14,75742<x<209813,Female,x<35,White,Wife,State-gov,0
906,x>67,US,12<x<14,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
907,x<21,non-US,x<8,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
908,54<x<62,US,x>14,75742<x<209813,Female,x<35,Other,Wife,State-gov,0
909,x>67,non-US,x<8,x>209813,Female,x<35,Black,Own-child,Never-worked,0
910,x>67,non-US,x<8,75742<x<209813,Male,42<x<50,Asian-Pac-Islander,Own-child,State-gov,0
