id,AnnouncementsView,Discussion,Relation,Semester,StageID,StudentAbsenceDays,VisITedResources,gender,raisedhands,class
869,21<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<12,M,x>55,1
870,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,M,9<x<23,1
871,21<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,M,x>55,1
872,x<10,x>70,Father,F,HighSchool,Under-7,37<x<76,M,x<9,0
873,21<x<66,x>70,Mum,S,MiddleSchool,Above-7,x<12,M,x>55,0
874,21<x<66,x>70,Father,F,MiddleSchool,Under-7,37<x<76,F,x>55,1
875,21<x<66,10<x<70,Mum,F,HighSchool,Under-7,37<x<76,M,9<x<23,1
876,x<10,x<9,Mum,F,HighSchool,Above-7,37<x<76,M,x>55,0
877,10<x<21,10<x<70,Father,F,lowerlevel,Above-7,12<x<37,M,23<x<55,0
878,x>66,x>70,Father,S,lowerlevel,Under-7,x<12,F,x>55,1
879,10<x<21,10<x<70,Father,F,MiddleSchool,Under-7,x<12,F,9<x<23,1
880,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,x<12,F,9<x<23,0
881,21<x<66,x>70,Father,S,HighSchool,Above-7,12<x<37,F,9<x<23,0
882,x>66,x>70,Mum,F,MiddleSchool,Under-7,x>76,M,x<9,1
883,x<10,10<x<70,Father,S,HighSchool,Under-7,x<12,F,9<x<23,1
884,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,37<x<76,F,x<9,1
885,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x<12,M,9<x<23,1
886,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,F,x>55,1
887,21<x<66,x>70,Father,F,MiddleSchool,Above-7,37<x<76,F,x>55,1
888,x>66,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,F,x>55,1
889,x<10,10<x<70,Mum,S,HighSchool,Under-7,37<x<76,F,x>55,1
890,x>66,10<x<70,Mum,F,HighSchool,Above-7,x>76,M,x<9,1
891,21<x<66,10<x<70,Father,F,HighSchool,Under-7,x>76,F,9<x<23,1
892,21<x<66,x>70,Mum,S,lowerlevel,Under-7,x<12,M,x>55,1
893,x<10,10<x<70,Mum,F,lowerlevel,Above-7,x<12,F,9<x<23,0
894,21<x<66,10<x<70,Father,S,HighSchool,Above-7,x>76,F,x>55,1
895,x>66,x>70,Father,S,MiddleSchool,Under-7,x>76,M,9<x<23,1
896,x>66,10<x<70,Father,F,MiddleSchool,Above-7,37<x<76,F,x>55,1
897,x>66,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,F,x>55,1
898,21<x<66,10<x<70,Mum,S,HighSchool,Under-7,37<x<76,F,x>55,1
899,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,12<x<37,F,x>55,1
900,21<x<66,x>70,Father,S,HighSchool,Under-7,37<x<76,F,23<x<55,1
901,21<x<66,10<x<70,Father,F,lowerlevel,Under-7,12<x<37,F,x>55,1
902,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,M,23<x<55,1
903,x<10,10<x<70,Father,S,lowerlevel,Under-7,x>76,F,23<x<55,1
904,x>66,10<x<70,Father,F,HighSchool,Above-7,37<x<76,F,23<x<55,1
905,10<x<21,x>70,Father,S,lowerlevel,Above-7,37<x<76,F,x>55,1
906,21<x<66,x>70,Mum,F,lowerlevel,Under-7,x<12,F,x>55,1
907,21<x<66,10<x<70,Mum,F,HighSchool,Above-7,12<x<37,M,x>55,1
908,21<x<66,10<x<70,Father,S,HighSchool,Under-7,12<x<37,M,x>55,1
909,10<x<21,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,x>55,1
910,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,12<x<37,M,23<x<55,1
911,x>66,10<x<70,Father,S,MiddleSchool,Under-7,x>76,M,x>55,1
912,21<x<66,x>70,Father,S,lowerlevel,Under-7,12<x<37,M,x>55,1
913,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,F,23<x<55,1
914,21<x<66,x>70,Mum,S,lowerlevel,Above-7,12<x<37,M,9<x<23,0
915,x>66,10<x<70,Father,S,HighSchool,Above-7,37<x<76,F,23<x<55,1
916,x>66,10<x<70,Mum,S,lowerlevel,Above-7,12<x<37,M,x>55,1
917,x<10,x<9,Mum,F,lowerlevel,Under-7,x>76,M,9<x<23,1
918,21<x<66,x<9,Father,S,lowerlevel,Above-7,x>76,M,9<x<23,1
919,x<10,x>70,Mum,S,lowerlevel,Above-7,12<x<37,F,23<x<55,0
920,21<x<66,x>70,Father,F,lowerlevel,Under-7,x<12,M,x>55,1
921,21<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,F,x<9,1
922,x>66,10<x<70,Mum,F,lowerlevel,Under-7,12<x<37,M,x>55,1
923,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,F,23<x<55,1
924,21<x<66,x>70,Mum,S,MiddleSchool,Above-7,37<x<76,F,23<x<55,1
925,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,F,x<9,1
926,10<x<21,x>70,Father,F,HighSchool,Under-7,x>76,M,x>55,1
927,21<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,M,23<x<55,1
928,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,F,9<x<23,1
929,21<x<66,x>70,Father,F,MiddleSchool,Under-7,x<12,M,9<x<23,1
930,21<x<66,10<x<70,Father,F,lowerlevel,Above-7,12<x<37,F,x>55,1
931,10<x<21,10<x<70,Mum,F,lowerlevel,Above-7,37<x<76,F,x>55,1
932,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x>76,M,x>55,1
933,21<x<66,x<9,Father,F,HighSchool,Above-7,x>76,F,x>55,1
934,21<x<66,x>70,Mum,S,lowerlevel,Under-7,37<x<76,M,x<9,1
935,x>66,x>70,Mum,S,MiddleSchool,Above-7,x<12,F,23<x<55,0
936,x<10,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,M,23<x<55,1
937,21<x<66,10<x<70,Father,F,MiddleSchool,Under-7,12<x<37,F,9<x<23,1
938,21<x<66,x<9,Father,F,lowerlevel,Above-7,37<x<76,M,23<x<55,1
939,x>66,x<9,Father,S,HighSchool,Above-7,x<12,M,9<x<23,0
940,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,x<12,M,x>55,1
941,21<x<66,x>70,Father,S,lowerlevel,Under-7,37<x<76,M,x>55,1
942,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,M,9<x<23,1
943,x>66,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,F,x<9,1
944,x>66,10<x<70,Mum,S,HighSchool,Under-7,x<12,M,x>55,1
945,x<10,10<x<70,Father,F,HighSchool,Above-7,x>76,F,x>55,1
946,x<10,10<x<70,Mum,F,lowerlevel,Above-7,x>76,M,x>55,1
947,x<10,x>70,Father,S,HighSchool,Under-7,12<x<37,F,x>55,1
948,x>66,x<9,Mum,F,HighSchool,Above-7,x>76,F,9<x<23,1
949,x>66,x>70,Mum,F,lowerlevel,Under-7,12<x<37,M,23<x<55,1
950,x>66,x>70,Father,S,HighSchool,Under-7,12<x<37,F,9<x<23,1
951,21<x<66,10<x<70,Father,F,HighSchool,Under-7,37<x<76,F,x>55,1
952,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,12<x<37,M,23<x<55,1
953,21<x<66,x<9,Mum,F,HighSchool,Above-7,37<x<76,M,x<9,1
954,x>66,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,M,x>55,1
955,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,37<x<76,M,x>55,1
956,x>66,x>70,Mum,S,lowerlevel,Under-7,x>76,F,23<x<55,1
957,x>66,x>70,Father,F,HighSchool,Under-7,37<x<76,F,x>55,1
958,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,12<x<37,M,x<9,0
959,x>66,x>70,Mum,F,HighSchool,Above-7,37<x<76,M,9<x<23,1
960,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,F,x<9,1
961,10<x<21,10<x<70,Father,S,HighSchool,Above-7,12<x<37,F,x>55,0
962,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x<12,M,x>55,0
963,x>66,x<9,Father,F,lowerlevel,Above-7,12<x<37,M,9<x<23,0
964,21<x<66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,x>55,1
965,x>66,x>70,Father,S,MiddleSchool,Under-7,x<12,M,9<x<23,1
966,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x<12,M,23<x<55,0
967,10<x<21,10<x<70,Mum,S,MiddleSchool,Under-7,x<12,F,x>55,1
968,x>66,x>70,Father,F,MiddleSchool,Under-7,37<x<76,M,9<x<23,1
969,x>66,10<x<70,Mum,F,HighSchool,Under-7,x>76,M,23<x<55,1
970,21<x<66,10<x<70,Mum,S,HighSchool,Under-7,37<x<76,M,x>55,1
971,x<10,x>70,Father,F,MiddleSchool,Under-7,12<x<37,M,x>55,1
972,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,F,x<9,1
973,x>66,x>70,Mum,F,lowerlevel,Above-7,37<x<76,F,x<9,1
974,21<x<66,x>70,Father,S,MiddleSchool,Above-7,x>76,F,23<x<55,1
975,21<x<66,x>70,Father,F,MiddleSchool,Under-7,x>76,M,x>55,1
976,x>66,x>70,Father,S,MiddleSchool,Above-7,37<x<76,F,23<x<55,1
977,x<10,10<x<70,Father,F,lowerlevel,Under-7,12<x<37,F,x>55,1
978,x>66,x>70,Mum,S,HighSchool,Under-7,x>76,M,x<9,1
979,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,12<x<37,F,x>55,1
980,x>66,x>70,Mum,F,lowerlevel,Under-7,x<12,F,23<x<55,1
981,x<10,10<x<70,Mum,S,lowerlevel,Above-7,37<x<76,M,23<x<55,0
982,21<x<66,10<x<70,Father,S,lowerlevel,Under-7,37<x<76,F,9<x<23,1
983,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,12<x<37,M,x<9,1
984,21<x<66,x>70,Father,S,lowerlevel,Under-7,12<x<37,F,23<x<55,1
985,10<x<21,x>70,Father,F,MiddleSchool,Under-7,x>76,M,23<x<55,1
986,21<x<66,9<x<10,Father,S,HighSchool,Above-7,x>76,F,x>55,1
987,x>66,x<9,Mum,S,MiddleSchool,Above-7,x>76,M,23<x<55,1
988,x>66,x>70,Father,S,HighSchool,Under-7,x>76,M,9<x<23,1
989,x>66,10<x<70,Mum,S,lowerlevel,Under-7,37<x<76,M,x>55,1
990,x>66,10<x<70,Mum,S,HighSchool,Under-7,x>76,F,x>55,1
991,21<x<66,10<x<70,Mum,F,HighSchool,Above-7,x>76,F,9<x<23,1
992,x>66,x>70,Mum,F,HighSchool,Above-7,37<x<76,F,x<9,1
993,x>66,x>70,Mum,S,lowerlevel,Under-7,37<x<76,F,x<9,1
994,21<x<66,x>70,Mum,F,lowerlevel,Above-7,x>76,M,23<x<55,1
995,21<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,M,9<x<23,1
996,x<10,x>70,Mum,S,lowerlevel,Above-7,37<x<76,M,x<9,0
997,21<x<66,10<x<70,Father,S,lowerlevel,Under-7,x>76,M,x>55,1
998,x>66,x<9,Mum,S,HighSchool,Above-7,x>76,M,9<x<23,1
999,21<x<66,x>70,Father,F,HighSchool,Under-7,x>76,M,9<x<23,1
