,antecedent,pd,cls,conf_pd,conf_pnd,risk_dif,elift,sup_pd,sup_pnd
1198,"['age=17<x<35', 'fnlwgt=274186<x<527198', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1197,"['hours_per_week=25<x<50', 'fnlwgt=274186<x<527198', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1196,"['fnlwgt=274186<x<527198', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,30.0
1195,"['age=17<x<35', 'workcla= Local_gov', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1194,"['race= Amer_Indian_Eskimo', 'workcla= Local_gov', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1193,"['education_num=8<x<12', 'workcla= Local_gov', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1192,"['age=53<x<71', 'workcla= Local_gov', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1191,"['hours_per_week=1<x<25', 'workcla= Local_gov', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,12.0
1190,"['workcla= Local_gov', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,27.0
1189,"['education_num=4<x<8', 'race= White', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1188,"['age=35<x<53', 'race= White', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1187,"['age=17<x<35', 'race= White', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
1185,"['hours_per_week=1<x<25', 'race= White', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,9.0
1183,"['age=53<x<71', 'race= Asian_Pac_Islander', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1182,"['age=17<x<35', 'race= Asian_Pac_Islander', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1181,"['education_num=x>12', 'race= Asian_Pac_Islander', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1180,"['race= Asian_Pac_Islander', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,29.0
1179,"['hours_per_week=1<x<25', 'race= Asian_Pac_Islander', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1178,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'relationship= Own_child']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
1204,"['hours_per_week=1<x<25', 'education_num=x>12', 'workcla= Federal_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
1436,"['education_num=8<x<12', 'race= Other', 'education= 10th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1553,"['education_num=4<x<8', 'race= Amer_Indian_Eskimo', 'workcla= Local_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,13.0
1438,"['fnlwgt=274186<x<527198', 'education= 10th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1947,"['relationship= Unmarried', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
1945,"['age=17<x<35', 'workcla= Self_emp_not_inc', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1944,"['hours_per_week=25<x<50', 'workcla= Self_emp_not_inc', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
1943,"['workcla= Self_emp_not_inc', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,12.0
1942,"['hours_per_week=25<x<50', 'fnlwgt=274186<x<527198', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1941,"['fnlwgt=274186<x<527198', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1940,"['age=35<x<53', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
1939,"['hours_per_week=25<x<50', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,21.0
1938,"['race= Other', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,17.0
1937,"['education_num=4<x<8', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
1936,"['race= Asian_Pac_Islander', 'relationship= Wife', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1935,"['relationship= Wife', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1934,"['race= Asian_Pac_Islander', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,12.0
1931,"['hours_per_week=25<x<50', 'age=17<x<35', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1930,"['hours_per_week=1<x<25', 'age=17<x<35', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1928,"['hours_per_week=1<x<25', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,19.0
1926,"['hours_per_week=1<x<25', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1925,"['workcla= Federal_gov', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1924,"['education_num=1<x<4', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1922,"['relationship= Not_in_family', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,8.0
1920,"['hours_per_week=50<x<74', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1949,"['race= Amer_Indian_Eskimo', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1950,"['workcla= State_gov', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1951,"['age=53<x<71', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
1952,"['relationship= Own_child', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1991,"['relationship= Wife', 'native_country= Ecuador']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1990,"['workcla= Self_emp_not_inc', 'native_country= Ecuador']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1989,"['race= Other', 'native_country= Ecuador']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1986,"['hours_per_week=1<x<25', 'native_country= Ecuador']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
1984,"['workcla= State_gov', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1983,"['age=17<x<35', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,19.0
1982,"['relationship= Not_in_family', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,13.0
1981,"['race= Amer_Indian_Eskimo', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
1980,"['education_num=8<x<12', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
1977,"['education_num=1<x<4', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
1917,"['education_num=8<x<12', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
1976,"['workcla= Local_gov', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1968,"['hours_per_week=1<x<25', 'native_country= Italy']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,17.0
1965,"['age=53<x<71', 'native_country= Germany']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1964,"['relationship= Other_relative', 'native_country= Germany']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1963,"['race= Black', 'native_country= Germany']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1960,"['race= Asian_Pac_Islander', 'native_country= Germany']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
1959,"['age=17<x<35', 'native_country= Germany']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1958,"['hours_per_week=1<x<25', 'native_country= Germany']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
1956,"['race= Black', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1955,"['workcla= Local_gov', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,15.0
1953,"['education_num=8<x<12', 'education= 11th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
1969,"['hours_per_week=1<x<25', 'education= Preschool']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,20.0
1992,"['race= Amer_Indian_Eskimo', 'native_country= Ecuador']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1914,"['relationship= Other_relative', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1911,"['education_num=4<x<8', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,10.0
1865,"['hours_per_week=50<x<74', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1864,"['education_num=4<x<8', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
1863,"['workcla= Private', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1862,"['race= Asian_Pac_Islander', 'relationship= Other_relative', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
1861,"['relationship= Other_relative', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1860,"['race= Asian_Pac_Islander', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1858,"['hours_per_week=1<x<25', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,9.0
1854,"['workcla= State_gov', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
1852,"['hours_per_week=1<x<25', 'age=35<x<53', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1851,"['hours_per_week=25<x<50', 'relationship= Other_relative', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1850,"['relationship= Other_relative', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
1849,"['hours_per_week=50<x<74', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,14.0
1847,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
1846,"['education_num=4<x<8', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1845,"['education_num=4<x<8', 'race= White', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1842,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1841,"['education_num=8<x<12', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
1840,"['workcla= Local_gov', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
1839,"['relationship= Not_in_family', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
1838,"['age=17<x<35', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1836,"['education_num=x<1', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1866,"['age=17<x<35', 'native_country= Philippines']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
1868,"['hours_per_week=1<x<25', 'native_country= Portugal']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1869,['hours_per_week=x<1'],sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,22.0
1870,"['education_num=8<x<12', 'hours_per_week=x<1']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1908,"['race= Amer_Indian_Eskimo', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
1906,"['age=17<x<35', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1905,"['hours_per_week=1<x<25', 'age=17<x<35', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1904,"['relationship= Other_relative', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1903,"['workcla= Local_gov', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
1902,"['hours_per_week=1<x<25', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
1901,"['race= Asian_Pac_Islander', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1900,"['education_num=4<x<8', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1899,"['hours_per_week=25<x<50', 'native_country= China']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1897,"['education_num=1<x<4', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1913,"['workcla= State_gov', 'native_country= South']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
1894,"['race= Other', 'education= 1st_4th']",sex= Female,class=1,0.8333333333333334,0.8333333333333334,0.0,1.0,5.0,10.0
1889,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1888,"['education_num=8<x<12', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,14.0
1887,"['education_num=8<x<12', 'relationship= Husband', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1881,"['hours_per_week=1<x<25', 'age=53<x<71', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1879,"['relationship= Other_relative', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1878,"['hours_per_week=25<x<50', 'workcla= State_gov', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1877,"['workcla= State_gov', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
1875,"['relationship= Not_in_family', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
1874,"['race= Asian_Pac_Islander', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
1873,"['education_num=4<x<8', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
1890,"['age=53<x<71', 'race= Amer_Indian_Eskimo', 'education= 1st_4th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1993,"['education_num=8<x<12', 'native_country= Ecuador']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
1995,['native_country= Dominican_Republic'],sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,22.0
1996,"['hours_per_week=25<x<50', 'native_country= Dominican_Republic']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
2108,"['relationship= Husband', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,7.0
2107,"['age=x>71', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
2106,"['workcla= Self_emp_inc', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2105,"['fnlwgt=274186<x<527198', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2104,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
2103,"['education_num=4<x<8', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,9.0
2102,"['education_num=8<x<12', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
2101,"['age=53<x<71', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,14.0
2100,"['hours_per_week=1<x<25', 'age=53<x<71', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
2099,"['hours_per_week=1<x<25', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,17.0
2098,"['relationship= Unmarried', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2097,"['workcla= State_gov', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
2096,"['race= Amer_Indian_Eskimo', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
2095,"['relationship= Other_relative', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2094,"['education_num=1<x<4', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
2093,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'race= White', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2092,"['education_num=4<x<8', 'race= White', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
2091,"['hours_per_week=1<x<25', 'race= White', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
2090,"['race= White', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,13.0
2089,"['age=17<x<35', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2088,"['hours_per_week=25<x<50', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,11.0
2109,"['age=53<x<71', 'relationship= Husband', 'native_country= England']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
2110,"['hours_per_week=1<x<25', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,19.0
2111,"['age=53<x<71', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
2112,"['hours_per_week=25<x<50', 'age=53<x<71', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2134,"['hours_per_week=25<x<50', 'education_num=1<x<4', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
2133,"['education_num=1<x<4', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2132,"['workcla= Federal_gov', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2131,"['relationship= Not_in_family', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2130,"['hours_per_week=25<x<50', 'relationship= Not_in_family', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
2129,"['race= Other', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
2128,"['education_num=x>12', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2127,"['age=17<x<35', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2126,"['hours_per_week=25<x<50', 'age=17<x<35', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
2125,"['relationship= Unmarried', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2087,['native_country= England'],sex= Female,class=1,1.0,1.0,0.0,1.0,22.0,33.0
2124,['education= 5th_6th'],sex= Female,class=1,1.0,1.0,0.0,1.0,28.0,51.0
2122,"['relationship= Other_relative', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2121,"['race= Asian_Pac_Islander', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,16.0
2120,"['education_num=8<x<12', 'race= Asian_Pac_Islander', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2119,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
2118,"['education_num=8<x<12', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,15.0
2117,"['age=35<x<53', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,21.0
2116,"['hours_per_week=1<x<25', 'age=35<x<53', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2115,"['hours_per_week=25<x<50', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,25.0
2114,"['workcla= State_gov', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2113,"['education_num=4<x<8', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
2123,"['workcla= Private', 'education= 5th_6th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2084,"['hours_per_week=1<x<25', 'race= Other', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2083,"['race= Other', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,16.0
2082,"['race= Other', 'age=x>71', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
2029,"['age=17<x<35', 'native_country= United_States']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
2027,"['race= Black', 'native_country= Laos']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
2026,"['education_num=8<x<12', 'native_country= Laos']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2023,"['education_num=1<x<4', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2022,"['race= Other', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
2021,"['age=17<x<35', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2018,"['hours_per_week=1<x<25', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
2017,"['workcla= State_gov', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,7.0
2014,"['education_num=8<x<12', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
2013,"['age=35<x<53', 'native_country= Columbia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2032,"['education_num=8<x<12', 'native_country= Puerto_Rico']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2012,"['hours_per_week=25<x<50', 'native_country= Haiti']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2010,"['race= Asian_Pac_Islander', 'native_country= Haiti']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
2009,"['workcla= State_gov', 'native_country= Haiti']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2008,"['age=53<x<71', 'native_country= Haiti']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2005,"['relationship= Other_relative', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
2004,"['education_num=4<x<8', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2003,"['age=35<x<53', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
2001,"['relationship= Not_in_family', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2000,"['race= Other', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1999,"['age=17<x<35', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
1998,"['hours_per_week=25<x<50', 'native_country= Taiwan']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
2011,"['education_num=8<x<12', 'native_country= Haiti']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1835,"['education_num=8<x<12', 'relationship= Husband', 'education= 12th']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
2034,"['hours_per_week=1<x<25', 'native_country= Puerto_Rico']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
2039,"['race= Black', 'native_country= Puerto_Rico']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
2081,"['age=x>71', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,9.0
2080,"['relationship= Own_child', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
2078,"['relationship= Unmarried', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2077,"['hours_per_week=1<x<25', 'workcla= State_gov', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,7.0
2075,"['age=17<x<35', 'relationship= Other_relative', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
2074,"['relationship= Other_relative', 'education= Assoc_acdm']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
