id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,pdays,previous,class
907,housemaid,divorced,unknown,yes,yes,no,telephone,nov,unknown,18<x<37,-1944<x<18843,1<x<8,2<x<971,16<x<32,x>640,29<x<43,no
908,admin.,married,tertiary,yes,yes,no,telephone,feb,failure,x>75,-1944<x<18843,8<x<16,2<x<971,1<x<16,-1<x<212,14<x<29,yes
909,technician,divorced,unknown,no,no,yes,cellular,may,unknown,37<x<56,-1944<x<18843,1<x<8,971<x<1941,1<x<16,-1<x<212,14<x<29,yes
910,management,divorced,primary,no,yes,no,cellular,nov,other,x>75,-1944<x<18843,x>23,971<x<1941,1<x<16,-1<x<212,14<x<29,yes
911,self-employed,divorced,primary,yes,yes,no,telephone,nov,failure,37<x<56,-1944<x<18843,x>23,2<x<971,16<x<32,-1<x<212,14<x<29,no
912,management,married,unknown,yes,yes,no,unknown,may,other,56<x<75,-1944<x<18843,16<x<23,2<x<971,1<x<16,-1<x<212,0<x<14,no
913,unknown,single,secondary,no,no,no,cellular,feb,unknown,18<x<37,-1944<x<18843,1<x<8,971<x<1941,x>47,-1<x<212,14<x<29,no
914,unemployed,divorced,tertiary,yes,no,yes,unknown,sep,success,37<x<56,-1944<x<18843,16<x<23,2<x<971,1<x<16,212<x<426,14<x<29,yes
915,admin.,divorced,secondary,no,no,no,unknown,nov,unknown,18<x<37,-1944<x<18843,16<x<23,2<x<971,1<x<16,212<x<426,14<x<29,no
916,unknown,married,secondary,no,yes,no,unknown,apr,success,x>75,-1944<x<18843,16<x<23,971<x<1941,1<x<16,426<x<640,0<x<14,yes
917,services,divorced,secondary,no,no,yes,cellular,jul,success,56<x<75,-1944<x<18843,1<x<8,2<x<971,1<x<16,-1<x<212,0<x<14,yes
918,unemployed,single,primary,no,no,yes,unknown,feb,unknown,37<x<56,-1944<x<18843,8<x<16,971<x<1941,16<x<32,-1<x<212,29<x<43,yes
919,admin.,divorced,secondary,no,no,no,unknown,nov,success,18<x<37,-1944<x<18843,16<x<23,971<x<1941,16<x<32,426<x<640,14<x<29,yes
920,housemaid,married,primary,yes,no,no,cellular,may,other,56<x<75,-1944<x<18843,x>23,2<x<971,16<x<32,-1<x<212,0<x<14,yes
921,retired,single,unknown,yes,no,no,telephone,feb,other,x>75,-1944<x<18843,8<x<16,2<x<971,16<x<32,212<x<426,0<x<14,yes
922,self-employed,married,tertiary,yes,no,yes,telephone,jan,unknown,37<x<56,-1944<x<18843,x>23,971<x<1941,16<x<32,426<x<640,14<x<29,no
923,blue-collar,married,primary,yes,yes,yes,cellular,aug,unknown,x>75,-1944<x<18843,8<x<16,2<x<971,16<x<32,212<x<426,29<x<43,no
924,student,divorced,primary,yes,no,no,unknown,jul,other,18<x<37,-1944<x<18843,8<x<16,971<x<1941,16<x<32,-1<x<212,29<x<43,yes
925,technician,single,secondary,yes,no,no,unknown,dec,other,18<x<37,-1944<x<18843,x>23,2<x<971,16<x<32,426<x<640,14<x<29,yes
926,management,married,unknown,yes,no,no,unknown,oct,other,18<x<37,-1944<x<18843,8<x<16,2<x<971,1<x<16,212<x<426,14<x<29,no
927,self-employed,married,tertiary,yes,no,no,cellular,feb,unknown,x>75,-1944<x<18843,8<x<16,2<x<971,16<x<32,212<x<426,14<x<29,yes
928,services,married,tertiary,yes,no,no,telephone,dec,success,56<x<75,-1944<x<18843,x>23,2<x<971,16<x<32,212<x<426,14<x<29,yes
929,services,single,tertiary,yes,no,yes,cellular,jan,failure,18<x<37,-1944<x<18843,8<x<16,971<x<1941,1<x<16,-1<x<212,0<x<14,yes
930,management,divorced,secondary,no,no,yes,unknown,may,failure,18<x<37,-1944<x<18843,16<x<23,971<x<1941,1<x<16,426<x<640,14<x<29,yes
931,retired,divorced,secondary,no,yes,no,telephone,feb,unknown,37<x<56,-1944<x<18843,16<x<23,2<x<971,1<x<16,426<x<640,14<x<29,yes
932,housemaid,married,secondary,no,no,yes,unknown,nov,success,18<x<37,-1944<x<18843,16<x<23,2<x<971,32<x<47,212<x<426,0<x<14,no
933,retired,single,tertiary,no,yes,no,cellular,aug,other,18<x<37,-1944<x<18843,x>23,2<x<971,16<x<32,426<x<640,29<x<43,yes
934,admin.,married,primary,yes,no,yes,telephone,jun,unknown,37<x<56,-1944<x<18843,8<x<16,971<x<1941,1<x<16,-1<x<212,14<x<29,yes
935,blue-collar,divorced,tertiary,no,yes,no,cellular,jun,unknown,x>75,-1944<x<18843,x>23,2<x<971,16<x<32,-1<x<212,0<x<14,no
936,blue-collar,divorced,tertiary,yes,no,yes,unknown,jan,other,18<x<37,-1944<x<18843,x<8,971<x<1941,1<x<16,x>640,14<x<29,yes
937,admin.,single,secondary,no,yes,yes,unknown,jul,other,56<x<75,-1944<x<18843,8<x<16,1941<x<2911,1<x<16,426<x<640,0<x<14,yes
938,entrepreneur,single,unknown,no,no,no,telephone,nov,other,37<x<56,-1944<x<18843,1<x<8,2<x<971,1<x<16,x>640,x<14,no
939,services,divorced,secondary,no,no,no,cellular,oct,unknown,x>75,-1944<x<18843,x>23,2<x<971,1<x<16,212<x<426,x>43,yes
940,student,single,unknown,no,yes,no,unknown,dec,unknown,37<x<56,-1944<x<18843,1<x<8,971<x<1941,1<x<16,-1<x<212,x<14,yes
941,services,married,unknown,yes,yes,yes,telephone,aug,failure,37<x<56,-1944<x<18843,16<x<23,2<x<971,16<x<32,-1<x<212,0<x<14,no
942,unknown,married,secondary,yes,yes,yes,unknown,jan,success,x>75,-1944<x<18843,1<x<8,2<x<971,1<x<16,-1<x<212,x<14,no
943,housemaid,single,primary,yes,yes,no,telephone,jul,success,56<x<75,-1944<x<18843,8<x<16,971<x<1941,16<x<32,212<x<426,0<x<14,yes
944,student,married,unknown,yes,no,yes,unknown,dec,success,56<x<75,-1944<x<18843,1<x<8,971<x<1941,16<x<32,212<x<426,0<x<14,yes
945,management,single,secondary,no,no,no,telephone,may,success,37<x<56,-1944<x<18843,16<x<23,2<x<971,32<x<47,212<x<426,x<14,no
946,management,married,unknown,yes,yes,no,cellular,jun,unknown,56<x<75,-1944<x<18843,1<x<8,971<x<1941,16<x<32,212<x<426,14<x<29,yes
947,retired,divorced,unknown,no,yes,no,cellular,jul,success,37<x<56,-1944<x<18843,x>23,971<x<1941,1<x<16,426<x<640,0<x<14,yes
948,housemaid,married,secondary,no,yes,yes,telephone,jun,unknown,56<x<75,-1944<x<18843,x>23,971<x<1941,1<x<16,426<x<640,14<x<29,yes
949,retired,divorced,tertiary,no,no,no,cellular,apr,success,18<x<37,-1944<x<18843,16<x<23,2<x<971,32<x<47,-1<x<212,29<x<43,yes
950,services,married,unknown,no,no,yes,unknown,apr,other,56<x<75,-1944<x<18843,1<x<8,1941<x<2911,1<x<16,212<x<426,14<x<29,yes
951,blue-collar,divorced,unknown,yes,yes,no,unknown,aug,success,x>75,-1944<x<18843,8<x<16,971<x<1941,16<x<32,212<x<426,29<x<43,yes
952,housemaid,single,unknown,yes,yes,yes,telephone,mar,unknown,18<x<37,-1944<x<18843,1<x<8,2<x<971,16<x<32,212<x<426,29<x<43,no
953,management,single,primary,yes,yes,no,cellular,feb,unknown,x>75,-1944<x<18843,8<x<16,971<x<1941,1<x<16,212<x<426,0<x<14,yes
954,services,single,tertiary,no,no,yes,cellular,dec,failure,37<x<56,-1944<x<18843,x>23,971<x<1941,16<x<32,212<x<426,14<x<29,no
955,entrepreneur,divorced,primary,no,no,no,cellular,jun,failure,37<x<56,-1944<x<18843,8<x<16,2<x<971,1<x<16,-1<x<212,x<14,no
956,technician,single,unknown,no,no,no,telephone,jul,success,x>75,-1944<x<18843,x>23,2<x<971,16<x<32,212<x<426,14<x<29,no
957,unknown,single,unknown,no,yes,no,telephone,nov,other,37<x<56,-1944<x<18843,8<x<16,2<x<971,16<x<32,-1<x<212,x>43,no
958,unknown,married,primary,yes,yes,no,unknown,jul,other,56<x<75,-1944<x<18843,8<x<16,2<x<971,1<x<16,-1<x<212,0<x<14,yes
959,housemaid,single,secondary,yes,yes,yes,unknown,jan,other,56<x<75,-1944<x<18843,x>23,2<x<971,1<x<16,212<x<426,x>43,no
960,retired,divorced,tertiary,yes,no,yes,cellular,jun,other,x>75,-1944<x<18843,1<x<8,971<x<1941,1<x<16,212<x<426,14<x<29,yes
961,services,single,secondary,yes,no,no,telephone,aug,unknown,18<x<37,-1944<x<18843,8<x<16,971<x<1941,32<x<47,212<x<426,14<x<29,yes
962,unemployed,divorced,primary,no,no,no,cellular,apr,success,18<x<37,-1944<x<18843,1<x<8,2<x<971,32<x<47,212<x<426,14<x<29,no
963,technician,married,tertiary,yes,yes,yes,unknown,oct,other,18<x<37,-1944<x<18843,1<x<8,971<x<1941,16<x<32,212<x<426,0<x<14,yes
964,student,single,primary,no,no,yes,unknown,aug,other,18<x<37,-1944<x<18843,16<x<23,971<x<1941,16<x<32,-1<x<212,14<x<29,yes
965,admin.,married,unknown,no,yes,no,unknown,jul,other,37<x<56,-1944<x<18843,8<x<16,x>2911,1<x<16,-1<x<212,14<x<29,yes
966,retired,married,tertiary,yes,no,no,telephone,feb,success,37<x<56,-1944<x<18843,x>23,2<x<971,1<x<16,212<x<426,14<x<29,no
967,entrepreneur,divorced,primary,no,no,no,unknown,nov,unknown,37<x<56,-1944<x<18843,16<x<23,2<x<971,16<x<32,-1<x<212,14<x<29,no
968,self-employed,divorced,unknown,no,no,no,telephone,feb,other,37<x<56,-1944<x<18843,16<x<23,971<x<1941,1<x<16,212<x<426,0<x<14,yes
969,student,single,secondary,yes,yes,yes,unknown,feb,success,56<x<75,-1944<x<18843,x>23,2<x<971,1<x<16,-1<x<212,0<x<14,yes
970,student,divorced,primary,no,no,yes,unknown,oct,success,x>75,-1944<x<18843,1<x<8,2<x<971,16<x<32,426<x<640,14<x<29,no
971,services,divorced,secondary,no,no,yes,telephone,aug,unknown,x<37,-1944<x<18843,1<x<8,971<x<1941,1<x<16,-1<x<212,29<x<43,yes
972,unknown,divorced,unknown,yes,no,no,cellular,sep,unknown,37<x<56,-1944<x<18843,8<x<16,2<x<971,1<x<16,426<x<640,0<x<14,yes
973,unknown,married,tertiary,no,yes,no,telephone,jun,failure,37<x<56,-1944<x<18843,x>23,971<x<1941,16<x<32,212<x<426,0<x<14,yes
974,entrepreneur,divorced,unknown,yes,no,yes,telephone,may,failure,18<x<37,-1944<x<18843,16<x<23,2<x<971,16<x<32,212<x<426,0<x<14,no
975,retired,married,tertiary,yes,no,no,unknown,feb,other,18<x<37,-1944<x<18843,x>23,2<x<971,16<x<32,-1<x<212,29<x<43,no
976,services,divorced,tertiary,no,yes,yes,cellular,oct,other,x>75,-1944<x<18843,x>23,2<x<971,16<x<32,212<x<426,29<x<43,yes
977,housemaid,married,secondary,yes,no,yes,unknown,dec,other,37<x<56,-1944<x<18843,16<x<23,2<x<971,16<x<32,-1<x<212,0<x<14,yes
978,management,divorced,tertiary,yes,no,no,telephone,dec,success,56<x<75,-1944<x<18843,x>23,2<x<971,16<x<32,-1<x<212,0<x<14,yes
979,admin.,married,secondary,yes,no,no,cellular,jul,other,18<x<37,-1944<x<18843,1<x<8,2<x<971,1<x<16,212<x<426,14<x<29,yes
980,student,single,unknown,yes,no,no,telephone,oct,success,x>75,-1944<x<18843,1<x<8,971<x<1941,x>47,-1<x<212,x<14,yes
981,housemaid,divorced,primary,yes,yes,yes,telephone,jul,other,56<x<75,-1944<x<18843,x>23,2<x<971,1<x<16,x>640,14<x<29,no
982,retired,married,primary,no,no,no,telephone,may,other,37<x<56,-1944<x<18843,1<x<8,2<x<971,16<x<32,212<x<426,14<x<29,no
983,retired,divorced,secondary,no,yes,no,unknown,feb,unknown,56<x<75,-1944<x<18843,1<x<8,2<x<971,16<x<32,212<x<426,x>43,yes
984,unemployed,divorced,secondary,no,no,yes,telephone,may,unknown,37<x<56,-1944<x<18843,1<x<8,2<x<971,16<x<32,212<x<426,29<x<43,no
985,unemployed,single,secondary,no,yes,no,cellular,oct,failure,37<x<56,-1944<x<18843,x>23,2<x<971,16<x<32,-1<x<212,14<x<29,no
986,student,single,primary,yes,no,no,telephone,sep,success,56<x<75,-1944<x<18843,1<x<8,2<x<971,16<x<32,212<x<426,x>43,yes
987,retired,single,tertiary,yes,no,yes,unknown,oct,other,x>75,-1944<x<18843,16<x<23,2<x<971,x>47,212<x<426,x>43,yes
988,services,divorced,unknown,yes,yes,yes,telephone,jun,success,18<x<37,-1944<x<18843,8<x<16,2<x<971,1<x<16,-1<x<212,0<x<14,yes
989,unknown,divorced,tertiary,no,no,no,cellular,jan,unknown,x>75,-1944<x<18843,1<x<8,971<x<1941,1<x<16,212<x<426,14<x<29,yes
990,retired,divorced,unknown,no,yes,no,unknown,may,failure,18<x<37,-1944<x<18843,8<x<16,971<x<1941,1<x<16,-1<x<212,14<x<29,yes
991,management,married,primary,no,no,no,telephone,feb,other,x>75,-1944<x<18843,8<x<16,2<x<971,1<x<16,-1<x<212,14<x<29,yes
992,self-employed,married,unknown,no,no,no,unknown,oct,unknown,x>75,-1944<x<18843,16<x<23,2<x<971,16<x<32,212<x<426,0<x<14,yes
993,admin.,single,unknown,no,no,no,cellular,jul,other,37<x<56,-1944<x<18843,16<x<23,2<x<971,16<x<32,212<x<426,0<x<14,yes
994,retired,married,primary,yes,no,yes,telephone,jun,unknown,37<x<56,-1944<x<18843,x>23,2<x<971,16<x<32,x>640,0<x<14,no
995,management,divorced,unknown,yes,no,yes,cellular,mar,unknown,x>75,-1944<x<18843,x>23,2<x<971,1<x<16,426<x<640,0<x<14,yes
996,unknown,married,tertiary,yes,yes,yes,unknown,sep,unknown,18<x<37,-1944<x<18843,x>23,971<x<1941,x>47,212<x<426,14<x<29,no
997,entrepreneur,divorced,secondary,no,no,no,unknown,apr,unknown,37<x<56,-1944<x<18843,1<x<8,2<x<971,1<x<16,212<x<426,14<x<29,no
998,management,divorced,primary,no,yes,yes,telephone,mar,other,37<x<56,-1944<x<18843,x>23,971<x<1941,1<x<16,-1<x<212,14<x<29,yes
999,entrepreneur,married,unknown,no,yes,no,cellular,oct,success,37<x<56,-1944<x<18843,8<x<16,971<x<1941,x<16,212<x<426,0<x<14,yes
